Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-07-30 04:35:17,32.3182,-86.9023,84652,1538,32510.0,50604.0,1.0,1726.4696314742357,,9893.0,,84000001.0,USA,20682.53594347348,11.808025590222243,2020-07-29,1014103.0,1.8168501630203653
Alaska,US,2020-07-30 04:35:17,61.3707,-152.4044,2842,22,854.0,1966.0,2.0,388.492847329966,,,,84000002.0,USA,30574.195709081465,,2020-07-29,223664.0,0.7741027445460943
American Samoa,US,2020-07-30 04:35:17,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,1863.7335777574087,,2020-07-29,1037.0,
Arizona,US,2020-07-30 04:35:17,33.7298,-111.4312,168273,3454,21994.0,142825.0,4.0,2311.8497394527085,,10060.0,,84000004.0,USA,12384.449072549462,5.978380369993998,2020-07-29,1296819.0,2.0526168785247783
Arkansas,US,2020-07-30 04:35:17,34.9697,-92.3731,40968,434,33938.0,6596.0,5.0,1357.5434322441083,,2747.0,,84000005.0,USA,16422.703396244422,6.70523335286077,2020-07-29,495605.0,1.0593634055848469
California,US,2020-07-30 04:35:17,36.1162,-119.6816,491124,8776,,,6.0,1242.830604595444,,,,84000006.0,USA,19025.672131886884,,2020-07-29,7517466.0,1.7753069827112224
Colorado,US,2020-07-30 04:35:17,39.0598,-105.3111,45796,1822,5243.0,38731.0,8.0,795.2439563126353,,6319.0,,84000008.0,USA,8893.91352546809,13.803573769059373,2020-07-29,512177.0,3.978513407284479
Connecticut,US,2020-07-30 04:35:17,41.5978,-72.7554,49540,4425,8516.0,36599.0,9.0,1389.5094560409864,,10712.0,,84000009.0,USA,21478.66356901983,21.62293096487687,2020-07-29,765776.0,8.93217601937828
Delaware,US,2020-07-30 04:35:17,39.3185,-75.5071,14602,597,8108.0,5897.0,10.0,1499.541983478543,254026.0,,,84000010.0,USA,2.6087019031305328e-06,,2020-07-29,177016.0,4.088481029995891
Diamond Princess,US,2020-07-30 04:35:17,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-07-29,,0.0
District of Columbia,US,2020-07-30 04:35:17,38.8974,-77.0268,11999,584,9723.0,1692.0,11.0,1700.1795255820412,,,,84000011.0,USA,25511.76126356537,,2020-07-29,180049.0,4.867072256021335
Florida,US,2020-07-30 04:35:17,27.7663,-81.6868,451423,6333,,,12.0,2101.8182688427555,,25867.0,,84000012.0,USA,26969.04240889066,5.730102365187419,2020-07-29,5792340.0,1.4028970610713234
Georgia,US,2020-07-30 04:35:17,33.0406,-83.6431,178323,3642,,,13.0,1679.531841201015,,17964.0,,84000013.0,USA,14245.113903816396,10.073854746723642,2020-07-29,1512464.0,2.04236133308659
Grand Princess,US,2020-07-30 04:35:17,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-07-29,,2.912621359223301
Guam,US,2020-07-30 04:35:17,13.4443,144.7937,354,5,297.0,52.0,66.0,215.55267340116544,,,,316.0,GUM,12987.353025348752,,2020-07-29,21329.0,1.4124293785310735
Hawaii,US,2020-07-30 04:35:17,21.0943,-157.4983,1865,26,1205.0,634.0,15.0,131.72094652623966,,167.0,,84000015.0,USA,8302.939813768477,8.954423592493297,2020-07-29,117559.0,1.3941018766756033
