Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-07-04 04:34:04,32.3182,-86.9023,42255,1006,22082.0,19167.0,1.0,861.7867773702195,,2883.0,,84000001.0,USA,13020.21033267152,6.8864206377642425,2020-07-03,638405.0,2.380783339249793
Alaska,US,2020-07-04 04:34:04,61.3707,-152.4044,1080,15,539.0,526.0,2.0,147.63274986501173,,,,84000002.0,USA,16432.071847938267,,2020-07-03,120208.0,1.3888888888888888
American Samoa,US,2020-07-04 04:34:04,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,1250.8761524774895,,2020-07-03,696.0,
Arizona,US,2020-07-04 04:34:04,33.7298,-111.4312,91872,1798,10478.0,79596.0,4.0,1262.2004674724956,,5018.0,,84000004.0,USA,7946.194363649528,5.461947056774643,2020-07-03,839264.0,1.957070707070707
Arkansas,US,2020-07-04 04:34:04,34.9697,-92.3731,22622,281,16164.0,6177.0,5.0,749.6179341004254,,1517.0,,84000005.0,USA,10976.093874883856,6.705861550702855,2020-07-03,331237.0,1.242153655733357
California,US,2020-07-04 04:34:04,36.1162,-119.6816,261506,6256,,,6.0,661.7623108677029,,,,84000006.0,USA,11257.721439768146,,2020-07-03,4448176.0,2.384913395824489
Colorado,US,2020-07-04 04:34:04,39.0598,-105.3111,33612,1701,4541.0,27370.0,8.0,583.6697497506398,,5527.0,,84000008.0,USA,5909.109221190206,16.451852954308677,2020-07-03,340290.0,5.060692609782221
Connecticut,US,2020-07-04 04:34:04,41.5978,-72.7554,46717,4335,8210.0,34172.0,9.0,1310.3292946682834,,10411.0,,84000009.0,USA,14014.832466502698,22.28524948091701,2020-07-03,499669.0,9.27927735085729
Delaware,US,2020-07-04 04:34:04,39.3185,-75.5071,11923,568,6692.0,4663.0,10.0,1224.42398774241,169004.0,,,84000010.0,USA,1.7355745334598527e-06,,2020-07-03,118343.0,4.76390170259163
Diamond Princess,US,2020-07-04 04:34:04,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-07-03,,0.0
District of Columbia,US,2020-07-04 04:34:04,38.8974,-77.0268,10435,555,1497.0,8383.0,11.0,1478.5709933701642,,,,84000011.0,USA,14567.36035049288,,2020-07-03,102809.0,5.318639195016771
Florida,US,2020-07-04 04:34:04,27.7663,-81.6868,178594,3684,,,12.0,831.5308079245034,,15795.0,,84000012.0,USA,15755.658987722962,8.844082108021546,2020-07-03,3383959.0,2.062779264700942
Georgia,US,2020-07-04 04:34:04,33.0406,-83.6431,90493,2857,,,13.0,852.3066284540043,,11653.0,,84000013.0,USA,8488.095463466041,12.877239123468112,2020-07-03,901217.0,3.1571502768169912
Grand Princess,US,2020-07-04 04:34:04,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-07-03,,2.912621359223301
Guam,US,2020-07-04 04:34:04,13.4443,144.7937,280,5,179.0,96.0,66.0,170.49363997832296,,,,316.0,GUM,8858.971314445074,,2020-07-03,14549.0,1.7857142857142858
Hawaii,US,2020-07-04 04:34:04,21.0943,-157.4983,975,19,746.0,210.0,15.0,68.86215703114406,,116.0,,84000015.0,USA,5764.504135967093,11.897435897435898,2020-07-03,81618.0,1.948717948717949
Idaho,US,2020-07-04 04:34:04,44.2405,-114.4788,6994,93,2801.0,4100.0,16.0,391.36796926804567,,350.0,,84000016.0,USA,5523.526004929871,5.004289390906491,2020-07-03,98709.0,1.3297111810122964
Illinois,US,2020-07-04 04:34:04,40.3495,-88.9861,145750,7005,,,17.0,1150.1898582689892,,,,84000017.0,USA,13429.458954636431,,2020-07-03,1701757.0,4.806174957118353
Indiana,US,2020-07-04 04:34:04,39.8494,-86.2583,46915,2600,35756.0,8559.0,18.0,696.8727547336175,651177.0,7175.0,,84000018.0,USA,9.672546303083725e-07,15.293616114249174,2020-07-03,504153.0,5.541937546626879
Iowa,US,2020-07-04 04:34:04,42.0115,-93.2105,30463,721,24338.0,5404.0,19.0,965.5253290735228,,,,84000019.0,USA,10188.712136339287,,2020-07-03,321461.0,2.36680563306306
Kansas,US,2020-07-04 04:34:04,38.5266,-96.7265,15659,282,842.0,14535.0,20.0,537.4978460955462,,1219.0,,84000020.0,USA,6575.364001271404,7.784660578581008,2020-07-03,191561.0,1.8008812823296507
Kentucky,US,2020-07-04 04:34:04,37.6681,-84.6701,16376,585,4747.0,11044.0,21.0,366.5442837915846,,2685.0,,84000021.0,USA,8855.773464172513,16.395945285784073,2020-07-03,395647.0,3.5723009281875915
Louisiana,US,2020-07-04 04:34:04,31.1695,-91.8678,63289,3278,43026.0,16985.0,22.0,1361.4068508950925,,,,84000022.0,USA,16867.643522169405,,2020-07-03,784142.0,5.179415064229171
Maine,US,2020-07-04 04:34:04,44.6939,-69.3819,3373,105,2731.0,537.0,23.0,250.92768105031053,,358.0,,84000023.0,USA,7695.884280158189,10.613697005632968,2020-07-03,103449.0,3.1129558256744736
Maryland,US,2020-07-04 04:34:04,39.0639,-76.8021,68961,3223,5023.0,60715.0,24.0,1140.665731563695,,10973.0,,84000024.0,USA,9326.229638353336,15.911892228940996,2020-07-03,563834.0,4.673656124476153
Massachusetts,US,2020-07-04 04:34:04,42.2302,-71.5301,109628,8149,,,25.0,1590.539750218462,,11436.0,,84000025.0,USA,12735.286440934447,10.431641551428466,2020-07-03,877780.0,7.433319954756084
Michigan,US,2020-07-04 04:34:04,43.3266,-84.5361,72175,6215,51099.0,14861.0,26.0,722.6998444055022,1125738.0,,,84000026.0,USA,1.127219504594889e-06,,2020-07-03,1108265.0,8.611014894354001
Minnesota,US,2020-07-04 04:34:04,45.6945,-93.9002,37624,1503,32347.0,3774.0,27.0,667.1357280049479,,4139.0,,84000027.0,USA,11439.966295673194,11.000956836062088,2020-07-03,645172.0,3.994790559217521
Mississippi,US,2020-07-04 04:34:04,32.7416,-89.6787,29684,1103,19388.0,9193.0,28.0,997.3962997148328,,3208.0,,84000028.0,USA,10047.850426843548,10.807168845169114,2020-07-03,299039.0,3.715806495081525
Missouri,US,2020-07-04 04:34:04,38.4561,-92.2884,23691,1057,,,29.0,386.0086016487688,,,,84000029.0,USA,6598.187384031226,,2020-07-03,404959.0,4.461609894052594
Montana,US,2020-07-04 04:34:04,46.9219,-110.4544,1128,23,678.0,427.0,30.0,105.54109459588427,,109.0,,84000030.0,USA,9122.848711332008,9.663120567375886,2020-07-03,97503.0,2.039007092198581
Nebraska,US,2020-07-04 04:34:04,41.1254,-98.2681,19660,284,14022.0,5354.0,31.0,1016.3316115317969,,1353.0,,84000031.0,USA,9518.881228779035,6.881993896236012,2020-07-03,184134.0,1.4445574771108851
Nevada,US,2020-07-04 04:34:04,38.3135,-117.0554,20718,528,727.0,19463.0,32.0,672.6282694772602,,,,84000032.0,USA,9534.744344117637,,2020-07-03,293685.0,2.548508543295685
New Hampshire,US,2020-07-04 04:34:04,43.4525,-71.5639,5857,376,4508.0,973.0,33.0,430.75329978208606,,567.0,,84000033.0,USA,11673.7306677669,9.680723920095613,2020-07-03,158729.0,6.419668772409083
New Jersey,US,2020-07-04 04:34:04,40.2989,-74.521,173829,15164,30464.0,128201.0,34.0,1957.0511326598507,,20214.0,,84000034.0,USA,16724.490243960103,11.701844369059058,2020-07-03,1485501.0,8.723515638932515
New Mexico,US,2020-07-04 04:34:04,34.8405,-106.2485,12776,511,5627.0,6638.0,35.0,609.3009968862506,,1945.0,,84000035.0,USA,17008.396965131633,15.223857232310582,2020-07-03,356637.0,3.999686912961804
New York,US,2020-07-04 04:34:04,42.1657,-74.9481,395872,31975,70794.0,293103.0,36.0,2034.9590493997475,,89995.0,,84000036.0,USA,21116.879320963395,22.73335825721445,2020-07-03,4107985.0,8.077105731145421
North Carolina,US,2020-07-04 04:34:04,35.6301,-79.8064,70262,1419,45538.0,23305.0,37.0,669.9221707225075,,,,84000037.0,USA,9527.88898334529,,2020-07-03,999293.0,2.019583843329253
North Dakota,US,2020-07-04 04:34:04,47.5289,-99.784,3780,80,3266.0,376.0,38.0,488.4117040345799,,237.0,,84000038.0,USA,14509.843031144448,6.3675443310048365,2020-07-03,110574.0,2.14938205265986
Northern Mariana Islands,US,2020-07-04 04:34:04,15.0979,145.6739,31,2,19.0,10.0,69.0,56.21645147250834,,,,580.0,MNP,14902.799941970115,,2020-07-03,8218.0,6.451612903225806
Ohio,US,2020-07-04 04:34:04,40.3888,-82.7649,55257,2642,39423.0,13192.0,39.0,472.7224508302607,932662.0,8084.0,,84000039.0,USA,7.978903422846926e-07,14.629820656206451,2020-07-03,828157.0,4.781294677597408
