Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-10 02:32:34,32.3182,-86.9023,9720,390,,,1.0,198.2384919190281,,1228.0,,84000001.0,USA,3626.295968844741,12.701696317749276,2020-05-09,177804.0,4.012345679012346
Alaska,US,2020-05-10 02:32:34,61.3707,-152.4044,379,10,318.0,51.0,2.0,51.80815944336985,,,,84000002.0,USA,4424.766917217762,,2020-05-09,26449.0,2.638522427440633
American Samoa,US,2020-05-10 02:32:34,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,149.17057565464316,,2020-05-09,83.0,
Arizona,US,2020-05-10 02:32:34,33.7298,-111.4312,10960,532,2684.0,7744.0,4.0,150.57598749889576,,1514.0,,84000004.0,USA,1771.4660427105491,13.813868613138686,2020-05-09,142107.0,4.854014598540146
Arkansas,US,2020-05-10 02:32:34,34.9697,-92.3731,3747,88,2968.0,691.0,5.0,124.16313319221528,,471.0,,84000005.0,USA,2530.9894412070635,12.57005604483587,2020-05-09,65528.0,2.348545503069122
California,US,2020-05-10 02:32:34,36.1162,-119.6816,67256,2674,,,6.0,170.2131515101036,,,,84000006.0,USA,2327.4728873395698,,2020-05-09,912570.0,3.964017545163928
Colorado,US,2020-05-10 02:32:34,39.0598,-105.3111,19375,967,2974.0,15434.0,8.0,336.4453588426349,,3600.0,,84000008.0,USA,1707.6970777048757,18.580645161290324,2020-05-09,96772.0,4.990967741935484
Connecticut,US,2020-05-10 02:32:34,41.5978,-72.7554,32984,2932,5413.0,24639.0,9.0,925.142912758496,,9389.0,,84000009.0,USA,3465.8920866679177,28.4653165170992,2020-05-09,123569.0,8.889158379820518
Delaware,US,2020-05-10 02:32:34,39.3185,-75.5071,6277,305,2450.0,3522.0,10.0,644.6120415213543,46655.0,,,84000010.0,USA,4.791201975016533e-07,,2020-05-09,29296.0,4.859009080771069
Diamond Princess,US,2020-05-10 02:32:34,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-09,,0.0
