Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-22 23:40:26,32.3182,-86.9023,5692,196,,,1.0,116.08780823077244,,730.0,,84000001.0,USA,1963.030152849628,13.052029322367243,2020-04-22,96251.0,3.443429374560787
Alaska,US,2020-04-22 23:40:26,61.3707,-152.4044,335,9,196.0,130.0,2.0,45.79349185627678,,39.0,,84000002.0,USA,2034.1313829048647,11.64179104477612,2020-04-22,12159.0,2.6865671641791047
American Samoa,US,2020-04-22 23:40:26,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-22,3.0,
Arizona,US,2020-04-22 23:40:26,33.7298,-111.4312,5473,231,1265.0,3977.0,4.0,75.19182295451245,,664.0,,84000004.0,USA,777.6233091628649,12.132285766490044,2020-04-22,71814.0,4.220719897679517
Arkansas,US,2020-04-22 23:40:26,34.9697,-92.3731,2276,42,863.0,1371.0,5.0,75.41907956911714,,291.0,,84000005.0,USA,1147.6512218682926,12.785588752196835,2020-04-22,29713.0,1.845342706502636
California,US,2020-04-22 23:40:26,36.1162,-119.6816,37745,1414,,,6.0,95.52740173591349,,4984.0,,84000006.0,USA,1186.7976990773968,13.346186803770353,2020-04-22,465327.0,3.743542191018678
Colorado,US,2020-04-22 23:40:26,39.0598,-105.3111,10891,506,,,8.0,189.1213627434909,,2003.0,,84000008.0,USA,859.4601586464914,18.39133229271876,2020-04-22,48704.0,4.646038013038289
Connecticut,US,2020-04-22 23:40:26,41.5978,-72.7554,22469,1544,,,9.0,630.2157442023602,,1972.0,,84000009.0,USA,1961.0763453264767,8.776536561484713,2020-04-22,69918.0,6.871689883839958
Delaware,US,2020-04-22 23:40:26,39.3185,-75.5071,3200,119,599.0,2482.0,10.0,328.6217194309915,26202.0,269.0,,84000010.0,USA,2.690795716415887e-07,8.40625,2020-04-22,16553.0,3.71875
Diamond Princess,US,2020-04-22 23:40:26,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-22,,0.0
District of Columbia,US,2020-04-22 23:40:26,38.8974,-77.0268,3206,127,645.0,2434.0,11.0,454.2691523473643,,402.0,,84000011.0,USA,2196.531628100075,12.538989394884592,2020-04-22,15502.0,3.961322520274485
Florida,US,2020-04-22 23:40:26,27.7663,-81.6868,28309,893,,,12.0,131.80625128243258,,4469.0,,84000012.0,USA,2225.1739091506706,15.786498993253028,2020-04-22,477917.0,3.1544738422409835
Georgia,US,2020-04-22 23:40:26,33.0406,-83.6431,21214,848,,,13.0,199.8036623387804,,3959.0,,84000013.0,USA,927.787294564872,18.66220420477044,2020-04-22,94072.0,3.997360233807863
Grand Princess,US,2020-04-22 23:40:26,,,103,0,0.0,103.0,99999.0,,,,,84099999.0,USA,,,2020-04-22,,0.0
Guam,US,2020-04-22 23:40:26,13.4443,144.7937,136,5,119.0,12.0,66.0,82.81119656089972,,3.0,,316.0,GUM,742.8651456198357,2.2058823529411766,2020-04-22,1220.0,3.676470588235294
Hawaii,US,2020-04-22 23:40:26,21.0943,-157.4983,592,12,437.0,143.0,15.0,41.81168919224336,,56.0,,84000015.0,USA,1789.959782057458,9.45945945945946,2020-04-22,25342.0,2.027027027027027
Idaho,US,2020-04-22 23:40:26,44.2405,-114.4788,1766,51,710.0,1005.0,16.0,98.82125160528577,,158.0,,84000016.0,USA,1100.9023922428914,8.946772366930917,2020-04-22,17730.0,2.887882219705549
Illinois,US,2020-04-22 23:40:26,40.3495,-88.9861,35107,1565,,,17.0,277.0477897375602,,4665.0,,84000017.0,USA,1400.3992790175373,13.287948272424304,2020-04-22,164346.0,4.457800438658957
Indiana,US,2020-04-22 23:40:26,39.8494,-86.2583,12438,841,,,18.0,184.75334804170808,90226.0,,,84000018.0,USA,1.3402118974442158e-07,,2020-04-22,69470.0,6.761537224634186
