Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-21 23:40:34,32.3182,-86.9023,5404,183,,,1.0,110.21407513687532,,699.0,,84000001.0,USA,1872.8438759704152,13.14651119052097,2020-04-21,91829.0,3.386380458919319
Alaska,US,2020-04-21 23:40:34,61.3707,-152.4044,329,9,168.0,152.0,2.0,44.97330991258227,,42.0,,84000002.0,USA,1860.1453118282088,12.76595744680851,2020-04-21,11119.0,2.735562310030395
American Samoa,US,2020-04-21 23:40:34,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-21,3.0,
Arizona,US,2020-04-21 23:40:34,33.7298,-111.4312,5256,208,1155.0,3893.0,4.0,72.21052831151424,,637.0,,84000004.0,USA,757.7159546112316,12.119482496194824,2020-04-21,69364.0,3.95738203957382
Arkansas,US,2020-04-21 23:40:34,34.9697,-92.3731,1990,42,809.0,1139.0,5.0,65.94198960568679,,291.0,,84000005.0,USA,1059.8962467367085,14.623115577889449,2020-04-21,27441.0,2.110552763819096
California,US,2020-04-21 23:40:34,36.1162,-119.6816,35750,1289,,,6.0,90.47833122423914,,4886.0,,84000006.0,USA,765.392916149561,13.776963203158044,2020-04-21,300100.0,3.6055944055944056
Colorado,US,2020-04-21 23:40:34,39.0598,-105.3111,10473,483,,,8.0,181.86282545336337,,1880.0,,84000008.0,USA,837.6136639765597,17.95092141697699,2020-04-21,47466.0,4.611859066170152
Connecticut,US,2020-04-21 23:40:34,41.5978,-72.7554,20360,1423,,,9.0,571.0620210939541,,1949.0,,84000009.0,USA,1800.4721639520185,9.572691552062867,2020-04-21,64192.0,6.989194499017682
Delaware,US,2020-04-21 23:40:34,39.3185,-75.5071,2931,106,565.0,2260.0,10.0,300.9969561413238,24967.0,263.0,,84000010.0,USA,2.563968271572989e-07,8.973046741726373,2020-04-21,16656.0,3.616513135448652
Diamond Princess,US,2020-04-21 23:40:34,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-21,,0.0
District of Columbia,US,2020-04-21 23:40:34,38.8974,-77.0268,3098,112,636.0,2350.0,11.0,438.96626137621166,,402.0,,84000011.0,USA,2116.7582242411963,12.976113621691416,2020-04-21,14939.0,3.615235635894125
Florida,US,2020-04-21 23:40:34,27.7663,-81.6868,27869,867,,,12.0,129.75761831891322,,4235.0,,84000012.0,USA,2129.269950553916,15.196096020668126,2020-04-21,457319.0,3.1109835300871937
Georgia,US,2020-04-21 23:40:34,33.0406,-83.6431,19881,798,,,13.0,187.2488267633304,,3779.0,,84000013.0,USA,869.2828061798176,19.00809818419597,2020-04-21,88140.0,4.013882601478799
Grand Princess,US,2020-04-21 23:40:34,,,103,0,0.0,103.0,99999.0,,,,,84099999.0,USA,,,2020-04-21,,0.0
Guam,US,2020-04-21 23:40:34,13.4443,144.7937,136,5,114.0,17.0,66.0,82.81119656089972,,3.0,,316.0,GUM,709.984229338302,2.2058823529411766,2020-04-21,1166.0,3.676470588235294
