Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Illinois,US,2020-05-16 02:32:24,40.3495,-88.9861,90369,4059,,,17.0,713.14927822923,,,,84000017.0,USA,4250.391478856906,,2020-05-15,538602.0,4.491584503535504
Indiana,US,2020-05-16 02:32:24,39.8494,-86.2583,26656,1715,,,18.0,395.9467153400684,225848.0,4389.0,,84000018.0,USA,3.354733409593479e-07,16.465336134453782,2020-05-15,165448.0,6.4338235294117645
Iowa,US,2020-05-16 02:32:24,42.0115,-93.2105,14049,336,6561.0,7152.0,19.0,445.2833059171429,,,,84000019.0,USA,2965.576041102099,,2020-05-15,93566.0,2.391629297458894
Kansas,US,2020-05-16 02:32:24,38.5266,-96.7265,7886,193,443.0,7250.0,20.0,270.6882951854829,,724.0,,84000020.0,USA,2114.1559062977763,9.180826781638348,2020-05-15,61592.0,2.44737509510525
Kentucky,US,2020-05-16 02:32:24,37.6681,-84.6701,7444,332,2712.0,4400.0,21.0,166.61917736593523,,1887.0,,84000021.0,USA,2714.567516467745,25.34927458355723,2020-05-15,121278.0,4.45996775926921
Louisiana,US,2020-05-16 02:32:24,31.1695,-91.8678,33837,2448,22608.0,8781.0,22.0,727.8661949744385,,,,84000022.0,USA,5446.337265105746,,2020-05-15,253189.0,7.234683925879954
Maine,US,2020-05-16 02:32:24,44.6939,-69.3819,1603,69,993.0,541.0,23.0,119.25202274641202,,211.0,,84000023.0,USA,1762.742781644562,13.162819713038054,2020-05-15,23695.0,4.30442919525889
Maryland,US,2020-05-16 02:32:24,39.0639,-76.8021,36986,1911,2685.0,32390.0,24.0,611.7756811475301,,6679.0,,84000024.0,USA,3024.076696087124,18.058184177797003,2020-05-15,182826.0,5.166819877791597
Massachusetts,US,2020-05-16 02:32:24,42.2302,-71.5301,83421,5592,,,25.0,1210.3150335951975,,8314.0,,84000025.0,USA,6321.056370958417,9.96631543616116,2020-05-15,435679.0,6.703348077822131
Michigan,US,2020-05-16 02:32:24,43.3266,-84.5361,50079,4825,22686.0,22568.0,26.0,501.4490544923193,407180.0,,,84000026.0,USA,4.077158609560545e-07,,2020-05-15,357496.0,9.634777052257434
Minnesota,US,2020-05-16 02:32:24,45.6945,-93.9002,14240,692,8820.0,4728.0,27.0,252.4987445989384,,1985.0,,84000027.0,USA,2387.9040334546653,13.939606741573034,2020-05-15,134669.0,4.859550561797753
Mississippi,US,2020-05-16 02:32:24,32.7416,-89.6787,10801,493,6268.0,4040.0,28.0,362.9186576344128,,1712.0,,84000028.0,USA,3589.3028205241067,15.850384223682992,2020-05-15,106823.0,4.564392185908712
Missouri,US,2020-05-16 02:32:24,38.4561,-92.2884,10821,586,,,29.0,176.3116406416499,,,,84000029.0,USA,2190.787411273908,,2020-05-15,134458.0,5.415395989280103
Montana,US,2020-05-16 02:32:24,46.9219,-110.4544,466,16,431.0,19.0,30.0,43.60119688092382,,63.0,,84000030.0,USA,2378.230090813995,13.51931330472103,2020-05-15,25418.0,3.433476394849785
Nebraska,US,2020-05-16 02:32:24,41.1254,-98.2681,9610,113,,,31.0,496.79281723400646,,,,84000031.0,USA,2957.7524493281667,,2020-05-15,57215.0,1.1758584807492196
Nevada,US,2020-05-16 02:32:24,38.3135,-117.0554,6733,343,272.0,6118.0,32.0,218.5928245192776,,,,84000032.0,USA,2342.2839622408737,,2020-05-15,72146.0,5.094311599584138
New Hampshire,US,2020-05-16 02:32:24,43.4525,-71.5639,3453,151,1247.0,2055.0,33.0,253.9510234160053,,335.0,,84000033.0,USA,3229.4362552042307,9.701708659136983,2020-05-15,43911.0,4.37300897770055
New Jersey,US,2020-05-16 02:32:24,40.2989,-74.521,144124,10148,15642.0,118334.0,34.0,1622.6178453737198,,,,84000034.0,USA,5212.363167191875,,2020-05-15,462972.0,7.0411590019705255
New Mexico,US,2020-05-16 02:32:24,34.8405,-106.2485,5662,253,1576.0,3833.0,35.0,270.02678806903185,,886.0,,84000035.0,USA,5703.898601173486,15.648180854821618,2020-05-15,119601.0,4.468385729424232
New York,US,2020-05-16 02:32:24,42.1657,-74.9481,345813,27750,60302.0,257761.0,36.0,1777.6334111785495,,74751.0,,84000036.0,USA,6878.1648768572495,21.61601790563108,2020-05-15,1338048.0,8.02456819147921
North Carolina,US,2020-05-16 02:32:24,35.6301,-79.8064,17494,667,9115.0,7712.0,37.0,166.79881663800558,,,,84000037.0,USA,2207.714964906841,,2020-05-15,231547.0,3.812735795129759
North Dakota,US,2020-05-16 02:32:24,47.5289,-99.784,1844,42,1071.0,648.0,38.0,231.0835601302781,,130.0,,84000038.0,USA,6786.193249368162,7.382169222032936,2020-05-15,51715.0,2.385008517887564
Northern Mariana Islands,US,2020-05-16 02:32:24,15.0979,145.6739,19,2,12.0,5.0,69.0,34.45524445089221,,,,580.0,MNP,6029.667778906137,,2020-05-15,3325.0,10.526315789473683
Ohio,US,2020-05-16 02:32:24,40.3888,-82.7649,26954,1653,,,39.0,230.5908923698146,280892.0,4791.0,,84000039.0,USA,2.403025040422274e-07,17.774727313200266,2020-05-15,246182.0,6.132670475625139
Oklahoma,US,2020-05-16 02:32:24,35.5653,-96.9289,5087,285,3801.0,1001.0,40.0,128.55792979023602,,863.0,,84000040.0,USA,2986.9311652776832,16.964812266561825,2020-05-15,118192.0,5.602516217810104
Oregon,US,2020-05-16 02:32:24,44.572,-122.0709,3541,137,1406.0,1998.0,41.0,83.95497395878405,,691.0,,84000041.0,USA,2122.1332671999226,19.514261508048573,2020-05-15,89506.0,3.868963569613104
Pennsylvania,US,2020-05-16 02:32:24,40.5908,-77.2098,63943,4444,,,42.0,499.4770734453842,,,,84000042.0,USA,2498.299287712245,,2020-05-15,354816.0,6.949939790125581
Puerto Rico,US,2020-05-16 02:32:24,18.2208,-66.5901,2542,122,,,72.0,79.59435061718499,,,,630.0,PRI,2334.506687240543,,2020-05-15,74557.0,4.799370574350905
Rhode Island,US,2020-05-16 02:32:24,41.6809,-71.5118,12219,629,919.0,10671.0,44.0,1153.4311721877625,,1372.0,,84000044.0,USA,9909.558686793263,11.2284147638923,2020-05-15,104978.0,5.147720762746542
South Carolina,US,2020-05-16 02:32:24,33.8569,-80.945,8407,380,5076.0,2951.0,45.0,163.28349176124368,,1421.0,,84000045.0,USA,2128.9976487332565,16.902581182348044,2020-05-15,109616.0,4.520042821458309
South Dakota,US,2020-05-16 02:32:24,44.2998,-99.4388,3887,44,2574.0,1269.0,46.0,439.37833673765823,,296.0,,84000046.0,USA,3098.821127688748,7.615127347568819,2020-05-15,27414.0,1.1319783895034732
Tennessee,US,2020-05-16 02:32:24,35.7478,-86.6923,17041,290,9280.0,7473.0,47.0,249.56166001920585,,1454.0,,84000047.0,USA,4535.775483242922,8.57311320754717,2020-05-15,309756.0,1.7015783606172623
Texas,US,2020-05-16 02:32:24,31.0545,-97.5635,38350,1356,25454.0,11467.0,48.0,132.0084049179261,,,,84000048.0,USA,2227.875055770852,,2020-05-15,645992.0,3.5425973822399874
Utah,US,2020-05-16 02:32:24,40.15,-111.8624,6913,77,3719.0,3117.0,49.0,215.6297743139492,,566.0,,84000049.0,USA,5091.083538836129,8.187472877187908,2020-05-15,163218.0,1.1138434832923478
Vermont,US,2020-05-16 02:32:24,44.0459,-72.7107,933,53,796.0,84.0,50.0,149.52186657136585,,,,84000050.0,USA,3718.815556043456,,2020-05-15,23205.0,5.680600214362272
Virgin Islands,US,2020-05-16 02:32:24,18.3358,-64.8963,69,6,61.0,2.0,78.0,64.32486855352948,,,,850.0,VIR,1177.4247678711265,,2020-05-15,1263.0,8.695652173913043
Virginia,US,2020-05-16 02:32:24,37.7693,-78.17,28672,978,3805.0,23889.0,51.0,335.91396141230547,,5316.0,,84000051.0,USA,2085.5673802612355,18.540736607142858,2020-05-15,178014.0,3.4109933035714284
Washington,US,2020-05-16 02:32:24,47.4009,-121.4905,17951,1016,,,53.0,235.7354200512076,,,,84000053.0,USA,3518.512998147183,,2020-05-15,267931.0,5.659851818840176
West Virginia,US,2020-05-16 02:32:24,38.4912,-80.9545,1447,64,870.0,513.0,54.0,80.74114456012816,,,,84000054.0,USA,3958.157450253802,,2020-05-15,70936.0,4.42294402211472
Wisconsin,US,2020-05-16 02:32:24,44.2685,-89.6165,11685,445,6250.0,4990.0,55.0,200.689265004979,166706.0,1977.0,,84000055.0,USA,2.863166847404368e-07,16.919127086007702,2020-05-15,140342.0,3.808301240907146
Wyoming,US,2020-05-16 02:32:24,42.756,-107.3025,716,7,487.0,222.0,56.0,123.71297897743275,,68.0,,84000056.0,USA,2768.3370798553456,9.497206703910615,2020-05-15,16022.0,0.9776536312849162
