Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-06-18 04:33:30,32.3182,-86.9023,27941,790,15974.0,11177.0,1.0,569.8540846409018,,2352.0,,84000001.0,USA,9399.951256173284,8.611599297012303,2020-06-17,460897.0,2.8273862782291257
Alaska,US,2020-06-18 04:33:30,61.3707,-152.4044,708,12,438.0,258.0,2.0,96.78146935595213,,,,84000002.0,USA,10622.58644375944,,2020-06-17,77709.0,1.694915254237288
American Samoa,US,2020-06-18 04:33:30,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,312.7190381193724,,2020-06-17,174.0,
Arizona,US,2020-06-18 04:33:30,33.7298,-111.4312,40937,1249,6715.0,32973.0,4.0,562.4205474673627,,3861.0,,84000004.0,USA,5031.0102728269285,9.431565576373451,2020-06-17,511836.0,3.051029630896255
Arkansas,US,2020-06-18 04:33:30,34.9697,-92.3731,13606,197,8996.0,4413.0,5.0,450.8576435050123,,1052.0,,84000005.0,USA,7313.231740696215,7.731882992797296,2020-06-17,220699.0,1.447890636483904
California,US,2020-06-18 04:33:30,36.1162,-119.6816,163856,5177,,,6.0,414.66915187232064,,,,84000006.0,USA,7587.495140427812,,2020-06-17,2997988.0,3.1560316152461168
Colorado,US,2020-06-18 04:33:30,39.0598,-105.3111,29671,1631,4231.0,23809.0,8.0,515.2345931468294,,5272.0,,84000008.0,USA,4457.00236996452,17.77717831130294,2020-06-17,256667.0,5.49694988372485
Connecticut,US,2020-06-18 04:33:30,41.5978,-72.7554,45429,4219,7611.0,33599.0,9.0,1274.2031707405322,,9912.0,,84000009.0,USA,10317.766844576608,21.818662088093507,2020-06-17,367858.0,9.287019304849323
Delaware,US,2020-06-18 04:33:30,39.3185,-75.5071,10444,547,6305.0,3592.0,10.0,1072.5391367928985,112881.0,,,84000010.0,USA,1.1592233847215547e-06,,2020-06-17,86587.0,5.2374569130601305
Diamond Princess,US,2020-06-18 04:33:30,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-06-17,,0.0
District of Columbia,US,2020-06-18 04:33:30,38.8974,-77.0268,9847,523,1155.0,8169.0,11.0,1395.2552536383332,,,,84000011.0,USA,9930.726079668551,,2020-06-17,70086.0,5.311262313394943
Florida,US,2020-06-18 04:33:30,27.7663,-81.6868,82719,3018,,,12.0,385.1383411576369,,12673.0,,84000012.0,USA,10188.34991787077,15.32054304331532,2020-06-17,2188227.0,3.6484967178036487
Georgia,US,2020-06-18 04:33:30,33.0406,-83.6431,60030,2575,,,13.0,565.3914325538316,,9543.0,,84000013.0,USA,6126.411277011381,15.897051474262868,2020-06-17,650467.0,4.289521905713809
Grand Princess,US,2020-06-18 04:33:30,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-06-17,,2.912621359223301
Guam,US,2020-06-18 04:33:30,13.4443,144.7937,188,5,170.0,13.0,66.0,114.47430112830256,,,,316.0,GUM,5600.716073287909,,2020-06-17,9198.0,2.6595744680851063
Hawaii,US,2020-06-18 04:33:30,21.0943,-157.4983,744,17,637.0,90.0,15.0,52.54712290376531,,92.0,,84000015.0,USA,4466.717330380147,12.365591397849462,2020-06-17,63243.0,2.28494623655914
Idaho,US,2020-06-18 04:33:30,44.2405,-114.4788,3632,88,2921.0,623.0,16.0,203.23827057213924,,275.0,,84000016.0,USA,3737.07727474938,7.5715859030837,2020-06-17,66784.0,2.4229074889867843
Illinois,US,2020-06-18 04:33:30,40.3495,-88.9861,134185,6485,,,17.0,1058.9243645408185,,,,84000017.0,USA,9936.922246613174,,2020-06-17,1259189.0,4.832879979133286
Indiana,US,2020-06-18 04:33:30,39.8494,-86.2583,41013,2418,29671.0,8924.0,18.0,609.204780771392,480962.0,6526.0,,84000018.0,USA,7.144182326807847e-07,15.912027893594711,2020-06-17,371182.0,5.895691609977324
Iowa,US,2020-06-18 04:33:30,42.0115,-93.2105,24460,675,15289.0,8496.0,19.0,775.2601368590871,,,,84000019.0,USA,7452.481244473181,,2020-06-17,235131.0,2.759607522485691
Kansas,US,2020-06-18 04:33:30,38.5266,-96.7265,11644,247,696.0,10701.0,20.0,399.6822862211214,,1011.0,,84000020.0,USA,4878.430543360585,8.682583304706286,2020-06-17,142124.0,2.1212641703881827
Kentucky,US,2020-06-18 04:33:30,37.6681,-84.6701,12995,518,3444.0,9033.0,21.0,290.8673038514681,,2455.0,,84000021.0,USA,6711.972877155513,18.89188149288188,2020-06-17,299869.0,3.986148518661024
Louisiana,US,2020-06-18 04:33:30,31.1695,-91.8678,48634,3062,37017.0,8555.0,22.0,1046.1638007620902,,,,84000022.0,USA,11728.224567489977,,2020-06-17,545221.0,6.296006908746967
