Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-06-26 04:33:54,32.3182,-86.9023,33880,896,18866.0,14118.0,1.0,690.979434795954,,2612.0,,84000001.0,USA,11011.862697409948,7.866048304523279,2020-06-25,539932.0,2.644628099173554
Alaska,US,2020-06-26 04:33:54,61.3707,-152.4044,830,12,513.0,305.0,2.0,113.45850221107382,,,,84000002.0,USA,13594.789110717727,,2020-06-25,99452.0,1.4457831325301205
American Samoa,US,2020-06-26 04:33:54,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,1250.8761524774895,,2020-06-25,696.0,
Arizona,US,2020-06-26 04:33:54,33.7298,-111.4312,63281,1495,8139.0,53647.0,4.0,869.3977249012429,,4406.0,,84000004.0,USA,6377.442617977867,6.962595407784327,2020-06-25,662473.0,2.362478469050742
Arkansas,US,2020-06-26 04:33:54,34.9697,-92.3731,18062,240,12127.0,5695.0,5.0,598.5146815366405,,1245.0,,84000005.0,USA,9191.4517973997,6.892924371608903,2020-06-25,277380.0,1.328756505370391
California,US,2020-06-26 04:33:54,36.1162,-119.6816,206578,5727,,,6.0,522.4585819937289,,,,84000006.0,USA,9349.87889696816,,2020-06-25,3694345.0,2.768425896771381
Colorado,US,2020-06-26 04:33:54,39.0598,-105.3111,31479,1669,4392.0,25418.0,8.0,546.6303716648931,,5375.0,,84000008.0,USA,5141.145556941662,17.08355846549916,2020-06-25,296065.0,5.301947329966009
Connecticut,US,2020-06-26 04:33:54,41.5978,-72.7554,45994,4298,8053.0,33643.0,9.0,1290.050422308218,,10268.0,,84000009.0,USA,11470.12849175957,22.324651041440188,2020-06-25,408943.0,9.344697134408836
Delaware,US,2020-06-26 04:33:54,39.3185,-75.5071,10980,559,6646.0,3775.0,10.0,1127.5832747975896,135924.0,,,84000010.0,USA,1.3958618309980651e-06,,2020-06-25,100992.0,5.091074681238616
Diamond Princess,US,2020-06-26 04:33:54,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-06-25,,0.0
District of Columbia,US,2020-06-26 04:33:54,38.8974,-77.0268,10159,543,1182.0,8434.0,11.0,1439.463605332774,,,,84000011.0,USA,12289.213303879991,,2020-06-25,86731.0,5.345014273058372
Florida,US,2020-06-26 04:33:54,27.7663,-81.6868,114018,3327,,,12.0,530.8659846239852,,14068.0,,84000012.0,USA,12409.29153755817,12.338402708344296,2020-06-25,2665235.0,2.9179603220544124
Georgia,US,2020-06-26 04:33:54,33.0406,-83.6431,71095,2745,,,13.0,669.6069281594978,,10457.0,,84000013.0,USA,7138.493022271035,14.708488641957944,2020-06-25,757924.0,3.8610310148393
Grand Princess,US,2020-06-26 04:33:54,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-06-25,,2.912621359223301
Guam,US,2020-06-26 04:33:54,13.4443,144.7937,231,5,174.0,52.0,66.0,140.65725298211643,,,,316.0,GUM,6952.487075973184,,2020-06-25,11418.0,2.1645021645021645
Hawaii,US,2020-06-26 04:33:54,21.0943,-157.4983,851,17,686.0,148.0,15.0,60.10430321384984,,105.0,,84000015.0,USA,5080.614631831126,12.338425381903642,2020-06-25,71935.0,1.9976498237367804
Idaho,US,2020-06-26 04:33:54,44.2405,-114.4788,4865,90,3610.0,1165.0,16.0,272.2340821402691,,300.0,,84000016.0,USA,4506.775075333018,6.166495375128469,2020-06-25,80539.0,1.8499486125385407
Illinois,US,2020-06-26 04:33:54,40.3495,-88.9861,139434,6810,,,17.0,1100.3469824897306,,,,84000017.0,USA,11533.677756338257,,2020-06-25,1461527.0,4.884031154524721
Indiana,US,2020-06-26 04:33:54,39.8494,-86.2583,43655,2518,33036.0,8101.0,18.0,648.4488992410971,569065.0,6912.0,,84000018.0,USA,8.452859302408315e-07,15.83323788798534,2020-06-25,444252.0,5.767953269957622
Iowa,US,2020-06-26 04:33:54,42.0115,-93.2105,27373,696,17017.0,9660.0,19.0,867.5877238856824,,,,84000019.0,USA,8781.231478223937,,2020-06-25,277054.0,2.5426515179191176
Kansas,US,2020-06-26 04:33:54,38.5266,-96.7265,13107,262,747.0,12098.0,20.0,449.90001077810354,,1082.0,,84000020.0,USA,5550.551708466715,8.255130846112765,2020-06-25,161705.0,1.998931868467232
Kentucky,US,2020-06-26 04:33:54,37.6681,-84.6701,14617,546,3719.0,10352.0,21.0,327.17255716790373,,2584.0,,84000021.0,USA,7674.733580546293,17.67804611069303,2020-06-25,342882.0,3.735376616268728
Louisiana,US,2020-06-26 04:33:54,31.1695,-91.8678,53415,3164,39792.0,10459.0,22.0,1149.00767812039,,,,84000022.0,USA,14211.535292809274,,2020-06-25,660665.0,5.923429748198072
Maine,US,2020-06-26 04:33:54,44.6939,-69.3819,3070,103,2512.0,455.0,23.0,228.3865937813381,,343.0,,84000023.0,USA,6516.68040457904,11.172638436482083,2020-06-25,87598.0,3.3550488599348536
Maryland,US,2020-06-26 04:33:54,39.0639,-76.8021,65777,3129,4874.0,57774.0,24.0,1088.0000264651785,,10683.0,,84000024.0,USA,8253.149356234535,16.24123933897867,2020-06-25,498959.0,4.756981923772748
Massachusetts,US,2020-06-26 04:33:54,42.2302,-71.5301,107837,7962,,,25.0,1564.5549954784206,,11252.0,,84000025.0,USA,11685.972425401918,10.43426653189536,2020-06-25,805456.0,7.383365635171602
Michigan,US,2020-06-26 04:33:54,43.3266,-84.5361,68989,6133,49290.0,13566.0,26.0,690.7979157006054,979418.0,,,84000026.0,USA,9.80706943135363e-07,,2020-06-25,962839.0,8.889823015263303
Minnesota,US,2020-06-26 04:33:54,45.6945,-93.9002,34123,1441,29854.0,2828.0,27.0,605.0572094065712,,3943.0,,84000027.0,USA,9622.897380538305,11.555255985698796,2020-06-25,542696.0,4.222958122087741
Mississippi,US,2020-06-26 04:33:54,32.7416,-89.6787,24516,1016,17242.0,6258.0,28.0,823.7490797671757,,2998.0,,84000028.0,USA,8937.623754724646,12.228748572360908,2020-06-25,265997.0,4.1442323380649375
Missouri,US,2020-06-26 04:33:54,38.4561,-92.2884,20047,997,,,29.0,326.6351963721611,,,,84000029.0,USA,5566.63149449574,,2020-06-25,341648.0,4.973312715119469
Montana,US,2020-06-26 04:33:54,46.9219,-110.4544,803,21,572.0,210.0,30.0,75.13253453944598,,93.0,,84000030.0,USA,7329.117927202843,11.581569115815691,2020-06-25,78332.0,2.61519302615193
Nebraska,US,2020-06-26 04:33:54,41.1254,-98.2681,18346,260,12099.0,5987.0,31.0,948.4038527549512,,1268.0,,84000031.0,USA,8435.138812494572,6.91158835713507,2020-06-25,163170.0,1.417202659980377
Nevada,US,2020-06-26 04:33:54,38.3135,-117.0554,14859,495,682.0,13682.0,32.0,482.4106311498509,,,,84000032.0,USA,8296.657701752769,,2020-06-25,255550.0,3.3313143549364024
New Hampshire,US,2020-06-26 04:33:54,43.4525,-71.5639,5638,357,4358.0,923.0,33.0,414.6469360033125,,558.0,,84000033.0,USA,10236.36640433151,9.897126640652711,2020-06-25,139185.0,6.332032635686414
New Jersey,US,2020-06-26 04:33:54,40.2989,-74.521,171018,14872,29740.0,126406.0,34.0,1925.403532236982,,19668.0,,84000034.0,USA,14871.444992732648,11.556088274695057,2020-06-25,1320910.0,8.69616063806149
New Mexico,US,2020-06-26 04:33:54,34.8405,-106.2485,11192,485,4984.0,5723.0,35.0,533.7583560700467,,1793.0,,84000035.0,USA,14693.85438679072,16.02037169406719,2020-06-25,308105.0,4.333452466047176
New York,US,2020-06-26 04:33:54,42.1657,-74.9481,390415,31140,70010.0,289265.0,36.0,2006.907629919273,,89995.0,,84000036.0,USA,18606.33125215481,23.05111227796063,2020-06-25,3619594.0,7.976127966394734
