Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-15 02:33:07,32.3182,-86.9023,11161,473,,,1.0,227.62755229508983,,1350.0,,84000001.0,USA,4199.148104752319,12.161066570579226,2020-05-14,205892.0,4.237971507929397
Alaska,US,2020-05-15 02:33:07,61.3707,-152.4044,384,10,339.0,35.0,2.0,52.49164439644861,,,,84000002.0,USA,4341.769815937502,,2020-05-14,31762.0,2.6041666666666665
American Samoa,US,2020-05-15 02:33:07,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,188.7097643823799,,2020-05-14,105.0,
Arizona,US,2020-05-15 02:33:07,33.7298,-111.4312,12674,624,3074.0,8976.0,4.0,174.12409357308437,,1636.0,,84000004.0,USA,1845.6274642907536,12.908316237967492,2020-05-14,178980.0,4.92346536215875
Arkansas,US,2020-05-15 02:33:07,34.9697,-92.3731,4366,98,3277.0,991.0,5.0,144.67473699418517,,509.0,,84000005.0,USA,2512.3566672984725,11.658268437929454,2020-05-14,75818.0,2.244617498854787
California,US,2020-05-15 02:33:07,36.1162,-119.6816,75450,3045,,,6.0,190.9510381129404,,,,84000006.0,USA,2795.719694131105,,2020-05-14,1104651.0,4.034513379899004
Colorado,US,2020-05-15 02:33:07,39.0598,-105.3111,20838,1086,3217.0,16535.0,8.0,361.85023935808135,,3735.0,,84000008.0,USA,1988.613473512243,17.923985027353872,2020-05-14,114519.0,5.2116325942988775
Connecticut,US,2020-05-15 02:33:07,41.5978,-72.7554,35464,3219,6264.0,25981.0,9.0,994.7025302591348,,10946.0,,84000009.0,USA,4194.949803480056,30.865102639296182,2020-05-14,149562.0,9.076810286487706
Delaware,US,2020-05-15 02:33:07,39.3185,-75.5071,7223,367,3080.0,3776.0,10.0,741.7608373281411,54319.0,,,84000010.0,USA,5.578250993053758e-07,,2020-05-14,36857.0,5.080991277862384
Diamond Princess,US,2020-05-15 02:33:07,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-14,,0.0
District of Columbia,US,2020-05-15 02:33:07,38.8974,-77.0268,6736,358,966.0,5412.0,11.0,954.4469776081864,,,,84000011.0,USA,4675.74165886172,,2020-05-14,32999.0,5.314726840855107
Florida,US,2020-05-15 02:33:07,27.7663,-81.6868,43210,1875,,,12.0,201.18506898561984,,7993.0,,84000012.0,USA,4566.956937781667,18.49803286276325,2020-05-14,980879.0,4.339273316361953
Georgia,US,2020-05-15 02:33:07,33.0406,-83.6431,35977,1545,,,13.0,338.8487017989205,,6345.0,,84000013.0,USA,2692.564853072163,17.636267615420962,2020-05-14,285881.0,4.294410317702977
Grand Princess,US,2020-05-15 02:33:07,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-05-14,,2.912621359223301
Guam,US,2020-05-15 02:33:07,13.4443,144.7937,152,5,124.0,23.0,66.0,92.55369027394674,,,,316.0,GUM,2666.398748089558,,2020-05-14,4379.0,3.289473684210526
Hawaii,US,2020-05-15 02:33:07,21.0943,-157.4983,637,17,563.0,57.0,15.0,44.98994259368079,,81.0,,84000015.0,USA,2746.0815666952944,12.71585557299843,2020-05-14,38881.0,2.668759811616954
Idaho,US,2020-05-15 02:33:07,44.2405,-114.4788,2351,72,1557.0,722.0,16.0,131.55649067045687,,212.0,,84000016.0,USA,1888.7953152235648,9.017439387494685,2020-05-14,33754.0,3.0625265844321565
Illinois,US,2020-05-15 02:33:07,40.3495,-88.9861,87937,3928,,,17.0,693.9570879355067,,,,84000017.0,USA,4040.753100915804,,2020-05-14,512037.0,4.466834210855499
Indiana,US,2020-05-15 02:33:07,39.8494,-86.2583,26053,1682,,,18.0,386.9897874682924,216287.0,4389.0,,84000018.0,USA,3.21271485672109e-07,16.846428434345373,2020-05-14,160239.0,6.45607031819752
Iowa,US,2020-05-15 02:33:07,42.0115,-93.2105,13675,318,6231.0,7126.0,19.0,433.4293692374496,,,,84000019.0,USA,2830.1749248035703,,2020-05-14,89294.0,2.3254113345521024
Kansas,US,2020-05-15 02:33:07,38.5266,-96.7265,7705,189,422.0,7094.0,20.0,264.47543931069566,,704.0,,84000020.0,USA,1978.090930122877,9.136924075275797,2020-05-14,57628.0,2.4529526281635303
Kentucky,US,2020-05-15 02:33:07,37.6681,-84.6701,7225,328,2649.0,4248.0,21.0,161.7172966777112,,1835.0,,84000021.0,USA,2627.6542620733435,25.397923875432525,2020-05-14,117395.0,4.539792387543253
Louisiana,US,2020-05-15 02:33:07,31.1695,-91.8678,33489,2417,22608.0,8464.0,22.0,720.3803825250162,,,,84000022.0,USA,5325.854404389612,,2020-05-14,247588.0,7.217295231269969
Maine,US,2020-05-15 02:33:07,44.6939,-69.3819,1565,69,958.0,538.0,23.0,116.42508770937916,,207.0,,84000023.0,USA,1759.9158466075291,13.226837060702875,2020-05-14,23657.0,4.4089456869009584
Maryland,US,2020-05-15 02:33:07,39.0639,-76.8021,35903,1866,2569.0,31468.0,24.0,593.8620634899631,,6553.0,,84000024.0,USA,2951.7605959958187,18.25195666100326,2020-05-14,178454.0,5.197337269866028
Massachusetts,US,2020-05-15 02:33:07,42.2302,-71.5301,82182,5482,,,25.0,1192.3389804835776,,8032.0,,84000025.0,USA,5948.956424103116,9.773429704801538,2020-05-14,410032.0,6.670560463361807
Michigan,US,2020-05-15 02:33:07,43.3266,-84.5361,49582,4787,22686.0,22109.0,26.0,496.4725138249201,391176.0,,,84000026.0,USA,3.9169079921741146e-07,,2020-05-14,335883.0,9.654713404057924
Minnesota,US,2020-05-15 02:33:07,45.6945,-93.9002,13435,672,8473.0,4290.0,27.0,238.2247636015967,,1915.0,,84000027.0,USA,2282.9858402108507,14.253814663193152,2020-05-14,128752.0,5.001860811313732
Mississippi,US,2020-05-15 02:33:07,32.7416,-89.6787,10483,480,6268.0,3735.0,28.0,352.23370872896487,,1667.0,,84000028.0,USA,3539.002919544687,15.901936468568158,2020-05-14,105326.0,4.578841934560717
Missouri,US,2020-05-15 02:33:07,38.4561,-92.2884,10627,571,,,29.0,173.15070742988758,,,,84000029.0,USA,2071.062992510869,,2020-05-14,127110.0,5.373106238825633
Montana,US,2020-05-15 02:33:07,46.9219,-110.4544,462,16,431.0,15.0,30.0,43.2269376802292,,63.0,,84000030.0,USA,2296.922279463088,13.636363636363637,2020-05-14,24549.0,3.463203463203463
Nebraska,US,2020-05-15 02:33:07,41.1254,-98.2681,9260,103,,,31.0,478.6994263878148,,,,84000031.0,USA,2757.484460362033,,2020-05-14,53341.0,1.1123110151187905
Nevada,US,2020-05-15 02:33:07,38.3135,-117.0554,6504,333,244.0,5927.0,32.0,211.15813614635104,,,,84000032.0,USA,2255.8597681416136,,2020-05-14,69484.0,5.119926199261992
New Hampshire,US,2020-05-15 02:33:07,43.4525,-71.5639,3382,151,1236.0,1995.0,33.0,248.7293255699189,,326.0,,84000033.0,USA,3088.8916836004123,9.639266706091073,2020-05-14,42000.0,4.46481371969249
