Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-06-19 04:33:29,32.3182,-86.9023,28676,810,15974.0,11892.0,1.0,584.844340974285,,2373.0,,84000001.0,USA,9606.347710722725,8.413103594979791,2020-06-18,471017.0,2.824661738038778
Alaska,US,2020-06-19 04:33:29,61.3707,-152.4044,721,12,449.0,260.0,2.0,98.5585302339569,,,,84000002.0,USA,11097.745183139794,,2020-06-18,81185.0,1.6643550624133148
American Samoa,US,2020-06-19 04:33:29,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,312.7190381193724,,2020-06-18,174.0,
Arizona,US,2020-06-19 04:33:29,33.7298,-111.4312,43445,1283,6863.0,35299.0,4.0,596.8771694242268,,3956.0,,84000004.0,USA,5217.018328917033,9.105765910921855,2020-06-18,529559.0,2.9531591667625734
Arkansas,US,2020-06-19 04:33:29,34.9697,-92.3731,13928,208,9376.0,4344.0,5.0,461.5276538834199,,1074.0,,84000005.0,USA,7569.543946525354,7.711085582998277,2020-06-18,228434.0,1.4933946008041357
California,US,2020-06-19 04:33:29,36.1162,-119.6816,168518,5271,,,6.0,426.46043984920817,,,,84000006.0,USA,7781.212411156922,,2020-06-18,3074530.0,3.1239614489863743
Colorado,US,2020-06-19 04:33:29,39.0598,-105.3111,29901,1638,4253.0,24010.0,8.0,519.2285251485742,,5294.0,,84000008.0,USA,4553.360320737051,17.713979789868166,2020-06-18,262216.0,5.478077656265676
Connecticut,US,2020-06-19 04:33:29,41.5978,-72.7554,45440,4226,7842.0,33372.0,9.0,1274.511701302027,,10099.0,,84000009.0,USA,10450.35084132077,22.224911971830984,2020-06-18,372585.0,9.300176056338028
Delaware,US,2020-06-19 04:33:29,39.3185,-75.5071,10499,548,6350.0,3601.0,10.0,1078.1873225956188,115750.0,,,84000010.0,USA,1.1886863757542896e-06,,2020-06-18,88684.0,5.219544718544623
Diamond Princess,US,2020-06-19 04:33:29,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-06-18,,0.0
District of Columbia,US,2020-06-19 04:33:29,38.8974,-77.0268,9903,527,1155.0,8221.0,11.0,1403.1900859937457,,,,84000011.0,USA,10230.124307650454,,2020-06-18,72199.0,5.321619711198626
Florida,US,2020-06-19 04:33:29,27.7663,-81.6868,85926,3061,,,12.0,400.0700818712884,,12862.0,,84000012.0,USA,10462.238177141287,14.96869399250518,2020-06-18,2247052.0,3.5623676186486044
Georgia,US,2020-06-19 04:33:29,33.0406,-83.6431,60912,2605,,,13.0,573.6985330621187,,9663.0,,84000013.0,USA,6246.374473353845,15.863869188337274,2020-06-18,663204.0,4.276661413186236
Grand Princess,US,2020-06-19 04:33:29,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-06-18,,2.912621359223301
Guam,US,2020-06-19 04:33:29,13.4443,144.7937,192,5,170.0,17.0,66.0,116.9099245565643,,,,316.0,GUM,5838.189357543431,,2020-06-18,9588.0,2.6041666666666665
Hawaii,US,2020-06-19 04:33:29,21.0943,-157.4983,762,17,639.0,106.0,15.0,53.81842426434028,,95.0,,84000015.0,USA,4546.597432536274,12.46719160104987,2020-06-18,64374.0,2.230971128608924
Idaho,US,2020-06-19 04:33:29,44.2405,-114.4788,3743,89,3013.0,641.0,16.0,209.4495723434794,,275.0,,84000016.0,USA,3805.7932979494312,7.347047822602191,2020-06-18,68012.0,2.3777718407694364
Illinois,US,2020-06-19 04:33:29,40.3495,-88.9861,134778,6537,,,17.0,1063.6040392300365,,,,84000017.0,USA,10138.187715877615,,2020-06-18,1284693.0,4.850198103548057
Indiana,US,2020-06-19 04:33:29,39.8494,-86.2583,41438,2443,30175.0,8820.0,18.0,615.5177067175028,494589.0,6589.0,,84000018.0,USA,7.346597013555264e-07,15.90086394130991,2020-06-18,384722.0,5.89555480476857
Iowa,US,2020-06-19 04:33:29,42.0115,-93.2105,24861,680,15604.0,8577.0,19.0,787.9698390210043,,,,84000019.0,USA,7636.312348062008,,2020-06-18,240931.0,2.735207755118459
Kansas,US,2020-06-19 04:33:29,38.5266,-96.7265,11753,251,696.0,10806.0,20.0,403.4237298142253,,1011.0,,84000020.0,USA,4878.430543360585,8.60205904875351,2020-06-18,142124.0,2.135624946822088
Kentucky,US,2020-06-19 04:33:29,37.6681,-84.6701,13197,520,3506.0,9171.0,21.0,295.38867325339163,,2482.0,,84000021.0,USA,6857.708699808602,18.807304690459954,2020-06-18,306380.0,3.940289459725695
