Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Kentucky,US,2020-06-16 04:33:22,37.6681,-84.6701,12647,505,3416.0,8726.0,21.0,283.0780139907285,,2433.0,,84000021.0,USA,6622.037915487548,19.23776389657626,2020-06-15,295851.0,3.993041828101526
Louisiana,US,2020-06-16 04:33:22,31.1695,-91.8678,47172,3018,37017.0,7137.0,22.0,1014.7147840923903,,,,84000022.0,USA,11158.270295478784,,2020-06-15,518725.0,6.397863139150344
Maine,US,2020-06-16 04:33:22,44.6939,-69.3819,2810,101,2189.0,520.0,23.0,209.04440668585016,,317.0,,84000023.0,USA,5279.747539822588,11.281138790035588,2020-06-15,70971.0,3.5943060498220643
Maryland,US,2020-06-16 04:33:22,39.0639,-76.8021,62032,2947,4567.0,54518.0,24.0,1026.054968175623,,10222.0,,84000024.0,USA,6965.436476955446,16.478591694609236,2020-06-15,421108.0,4.75077379417075
Massachusetts,US,2020-06-16 04:33:22,42.2302,-71.5301,105690,7647,,,25.0,1533.4052085287449,,10817.0,,84000025.0,USA,10405.958474011546,10.234648500331158,2020-06-15,717231.0,7.235310814646608
Michigan,US,2020-06-16 04:33:22,43.3266,-84.5361,66085,6018,44964.0,15103.0,26.0,661.7196981993434,839866.0,,,84000026.0,USA,8.409712885645604e-07,,2020-06-15,824037.0,9.10645380948778
Minnesota,US,2020-06-16 04:33:22,45.6945,-93.9002,30693,1335,26609.0,2749.0,27.0,544.2376382005067,,3630.0,,84000027.0,USA,7499.106324667992,11.826800899227838,2020-06-15,422922.0,4.349525950542469
Mississippi,US,2020-06-16 04:33:22,32.7416,-89.6787,19799,895,15323.0,3581.0,28.0,665.2556710030311,,2680.0,,84000028.0,USA,7745.008734441723,13.536037173594623,2020-06-15,230503.0,4.520430324763877
Missouri,US,2020-06-16 04:33:22,38.4561,-92.2884,16607,896,,,29.0,270.5856590089529,,,,84000029.0,USA,4561.210331102866,,2020-06-15,279941.0,5.395315228518095
Montana,US,2020-06-16 04:33:22,46.9219,-110.4544,609,19,510.0,80.0,30.0,56.98096330575667,,78.0,,84000030.0,USA,5701.558228182092,12.807881773399014,2020-06-15,60937.0,3.1198686371100166
Nebraska,US,2020-06-16 04:33:22,41.1254,-98.2681,16851,220,10121.0,6510.0,31.0,871.119226140504,,1075.0,,84000031.0,USA,7121.300160048966,6.379443356477361,2020-06-15,137755.0,1.3055605008604831
Nevada,US,2020-06-16 04:33:22,38.3135,-117.0554,11315,465,636.0,10214.0,32.0,367.35152375399167,,,,84000032.0,USA,7026.722023170255,,2020-06-15,216434.0,4.109589041095891
New Hampshire,US,2020-06-16 04:33:22,43.4525,-71.5639,5345,320,4041.0,984.0,33.0,393.0982392581953,,519.0,,84000033.0,USA,8565.937908864456,9.71000935453695,2020-06-15,116472.0,5.9869036482694105
New Jersey,US,2020-06-16 04:33:22,40.2989,-74.521,167669,12708,28819.0,126142.0,34.0,1887.698867058687,,18755.0,,84000034.0,USA,12565.403352101228,11.223616571814988,2020-06-15,1116083.0,7.579218579463109
New Mexico,US,2020-06-16 04:33:22,34.8405,-106.2485,9845,440,4114.0,5291.0,35.0,469.5184967396006,,1625.0,,84000035.0,USA,12574.463630558334,16.505840528186898,2020-06-15,263665.0,4.46927374301676
New York,US,2020-06-16 04:33:22,42.1657,-74.9481,383944,30700,68851.0,284393.0,36.0,1973.643797143361,,89995.0,,84000036.0,USA,15376.15658130663,23.439616194028297,2020-06-15,2991210.0,7.995957743837643
North Carolina,US,2020-06-16 04:33:22,35.6301,-79.8064,45114,1140,29219.0,14755.0,37.0,430.14529631913706,,,,84000037.0,USA,6087.661006528933,,2020-06-15,638479.0,2.526931772842133
North Dakota,US,2020-06-16 04:33:22,47.5289,-99.784,3127,74,2683.0,344.0,38.0,406.92227141623647,,197.0,,84000038.0,USA,11518.222926743494,6.3527894227668495,2020-06-15,87776.0,2.386326991293131
Northern Mariana Islands,US,2020-06-16 04:33:22,15.0979,145.6739,30,2,19.0,9.0,69.0,54.40301755404033,,,,580.0,MNP,14813.941679965184,,2020-06-15,8169.0,6.666666666666667
Ohio,US,2020-06-16 04:33:22,40.3888,-82.7649,41576,2422,,,39.0,355.6817890171185,613248.0,6948.0,,84000039.0,USA,5.246323497959638e-07,16.711564364056187,2020-06-15,557168.0,5.825476236290167
Oklahoma,US,2020-06-16 04:33:22,35.5653,-96.9289,8417,359,6628.0,1430.0,40.0,212.71320916933684,,1117.0,,84000040.0,USA,6343.336860441989,13.27076155399786,2020-06-15,251004.0,4.26517761672805
Oregon,US,2020-06-16 04:33:22,44.572,-122.0709,5820,180,2396.0,3244.0,41.0,137.9886891951774,,875.0,,84000041.0,USA,4122.63732897523,15.034364261168385,2020-06-15,173882.0,3.09278350515464
Pennsylvania,US,2020-06-16 04:33:22,40.5908,-77.2098,82896,6256,58549.0,18091.0,42.0,647.5243807817676,,,,84000042.0,USA,4632.32705480375,,2020-06-15,698168.0,7.54680563597761
Puerto Rico,US,2020-06-16 04:33:22,18.2208,-66.5901,5890,147,,,72.0,184.42593435689204,,,,630.0,PRI,6058.84596332648,,2020-06-15,193501.0,2.495755517826825
Rhode Island,US,2020-06-16 04:33:22,41.6809,-71.5118,16093,914,1474.0,13705.0,44.0,1519.1233205677763,,1882.0,,84000044.0,USA,18921.31199845945,11.694525570123655,2020-06-15,200445.0,5.679487976138694
South Carolina,US,2020-06-16 04:33:22,33.8569,-80.945,19378,602,8682.0,10094.0,45.0,376.3658264957036,,1988.0,,84000045.0,USA,4963.511276796497,10.25905666219424,2020-06-15,255557.0,3.1066157498193827
South Dakota,US,2020-06-16 04:33:22,44.2998,-99.4388,5928,75,4961.0,892.0,46.0,670.0887008440541,,544.0,,84000046.0,USA,7505.151702520407,9.176788124156545,2020-06-15,66395.0,1.2651821862348178
Tennessee,US,2020-06-16 04:33:22,35.7478,-86.6923,31006,483,20062.0,10463.0,47.0,454.0519834463143,,2106.0,,84000047.0,USA,9224.805225346432,6.792671913301509,2020-06-15,629978.0,1.5576625386996903
Texas,US,2020-06-16 04:33:22,31.0545,-97.5635,89250,2097,59089.0,27930.0,48.0,307.34020463113364,,,,84000048.0,USA,4534.302648020938,,2020-06-15,1314761.0,2.353112796804165
Utah,US,2020-06-16 04:33:22,40.15,-111.8624,14608,143,8380.0,6085.0,49.0,455.6516336146637,,1041.0,,84000049.0,USA,8513.461498871788,7.126232201533407,2020-06-15,272938.0,0.9789156626506024
Vermont,US,2020-06-16 04:33:22,44.0459,-72.7107,1128,55,912.0,161.0,50.0,180.7724174624873,,,,84000050.0,USA,8422.744631716265,,2020-06-15,52557.0,4.875886524822695
Virgin Islands,US,2020-06-16 04:33:22,18.3358,-64.8963,72,6,64.0,2.0,78.0,67.12160196890032,,,,850.0,VIR,2216.877353917291,,2020-06-15,2378.0,8.333333333333334
Virginia,US,2020-06-16 04:33:22,37.7693,-78.17,54886,1552,7230.0,46104.0,51.0,643.0306112610141,,8132.0,,84000051.0,USA,5611.832156896377,14.81616441351164,2020-06-15,478999.0,2.8276791895929745
Washington,US,2020-06-16 04:33:22,47.4009,-121.4905,26530,1211,,,53.0,348.3962282858078,,3856.0,,84000053.0,USA,6074.963889840606,14.74118816423274,2020-06-15,462602.0,4.564643799472296
West Virginia,US,2020-06-16 04:33:22,38.4912,-80.9545,2322,88,1585.0,649.0,54.0,129.5652644565429,,,,84000054.0,USA,7362.844677361846,,2020-06-15,131953.0,3.789836347975883
Wisconsin,US,2020-06-16 04:33:22,44.2685,-89.6165,22932,694,16837.0,5401.0,55.0,393.8559028749832,513940.0,3061.0,,84000055.0,USA,8.826892670659728e-07,13.348159776731205,2020-06-15,426379.0,3.026338740624455
Wyoming,US,2020-06-16 04:33:22,42.756,-107.3025,1079,18,834.0,227.0,56.0,186.43338591710884,,93.0,,84000056.0,USA,5633.778481198565,8.619091751621871,2020-06-15,32606.0,1.6682113067655235
