Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-12 03:32:31,32.3182,-86.9023,10262,403,,,1.0,209.2925312832373,,1256.0,,84000001.0,USA,3760.7391929939417,12.357339630066903,2020-05-11,184396.0,3.927109725199766
Alaska,US,2020-05-12 03:32:31,61.3707,-152.4044,380,10,328.0,42.0,2.0,51.944856433985606,,,,84000002.0,USA,4798.000498537012,,2020-05-11,28680.0,2.631578947368421
American Samoa,US,2020-05-12 03:32:31,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,188.7097643823799,,2020-05-11,105.0,
Arizona,US,2020-05-12 03:32:31,33.7298,-111.4312,11383,542,2852.0,7989.0,4.0,156.38745124999366,,1537.0,,84000004.0,USA,2064.11377169905,13.502591583940964,2020-05-11,155246.0,4.761486427128173
Arkansas,US,2020-05-12 03:32:31,34.9697,-92.3731,4043,94,3149.0,800.0,5.0,133.97158993758376,,480.0,,84000005.0,USA,2666.2526115023134,11.872372000989364,2020-05-11,69030.0,2.325006183527084
California,US,2020-05-12 03:32:31,36.1162,-119.6816,69952,2774,,,6.0,177.0338257100847,,,,84000006.0,USA,2529.793193435525,,2020-05-11,991897.0,3.954253037884203
Colorado,US,2020-05-12 03:32:31,39.0598,-105.3111,19879,987,3076.0,15816.0,8.0,345.1972794029801,,3689.0,,84000008.0,USA,1919.7739540725977,18.557271492529804,2020-05-11,108790.0,4.965038482821067
Connecticut,US,2020-05-12 03:32:31,41.5978,-72.7554,33765,3008,5413.0,25344.0,9.0,947.0485826246246,,9389.0,,84000009.0,USA,3716.615240231712,27.80690063675404,2020-05-11,132508.0,8.908633200059233
Delaware,US,2020-05-12 03:32:31,39.3185,-75.5071,6565,328,2619.0,3618.0,10.0,674.1879962701435,48519.0,,,84000010.0,USA,4.982624126585086e-07,,2020-05-11,31928.0,4.996191926884996
Diamond Princess,US,2020-05-12 03:32:31,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-11,,0.0
District of Columbia,US,2020-05-12 03:32:31,38.8974,-77.0268,6389,328,881.0,5180.0,11.0,905.2793556916127,,,,84000011.0,USA,4287.785034056017,,2020-05-11,30261.0,5.1338237595867895
Florida,US,2020-05-12 03:32:31,27.7663,-81.6868,40982,1735,,,12.0,190.81153661579896,,7458.0,,84000012.0,USA,3988.409020931768,18.19823337074813,2020-05-11,856620.0,4.233565955785466
Georgia,US,2020-05-12 03:32:31,33.0406,-83.6431,34002,1444,,,13.0,320.2472012276425,,6015.0,,84000013.0,USA,2478.333762188722,17.690135874360333,2020-05-11,251288.0,4.2468090112346335
Grand Princess,US,2020-05-12 03:32:31,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-05-11,,2.912621359223301
Guam,US,2020-05-12 03:32:31,13.4443,144.7937,151,5,124.0,22.0,66.0,91.9447844168813,,,,316.0,GUM,2428.9254638340367,,2020-05-11,3989.0,3.3112582781456954
Hawaii,US,2020-05-12 03:32:31,21.0943,-157.4983,634,17,561.0,56.0,15.0,44.77805903358496,,81.0,,84000015.0,USA,2661.6310657119084,12.77602523659306,2020-05-11,37683.0,2.6813880126182967
Idaho,US,2020-05-12 03:32:31,44.2405,-114.4788,2260,70,1473.0,717.0,16.0,126.46434237143023,,207.0,,84000016.0,USA,1995.7814264789067,9.15929203539823,2020-05-11,32142.0,3.0973451327433628
Illinois,US,2020-05-12 03:32:31,40.3495,-88.9861,79007,3459,,,17.0,623.4857642007412,,,,84000017.0,USA,3769.92230428081,,2020-05-11,442425.0,4.378093080359968
Indiana,US,2020-05-12 03:32:31,39.8494,-86.2583,24627,1571,,,18.0,365.8080641761654,190674.0,4389.0,,84000018.0,USA,2.832260804349948e-07,17.82190278962115,2020-05-11,146688.0,6.379177325699436
Iowa,US,2020-05-12 03:32:31,42.0115,-93.2105,12373,271,5249.0,6853.0,19.0,392.162455983544,,,,84000019.0,USA,2968.35250559676,,2020-05-11,77792.0,2.1902529701769984
Kansas,US,2020-05-12 03:32:31,38.5266,-96.7265,7159,180,376.0,6603.0,20.0,245.73389617459705,,660.0,,84000020.0,USA,2218.9569930219054,9.21916468780556,2020-05-11,54109.0,2.514317642128789
Kentucky,US,2020-05-12 03:32:31,37.6681,-84.6701,6677,311,2308.0,4058.0,21.0,149.45140344873047,,1757.0,,84000021.0,USA,2539.155897097044,26.31421296989666,2020-05-11,86923.0,4.657780440317508
Louisiana,US,2020-05-12 03:32:31,31.1695,-91.8678,31815,2308,22608.0,6899.0,22.0,684.3710433286568,,,,84000022.0,USA,4803.507127932123,,2020-05-11,220830.0,7.254439729687254
