Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4307,118,,,1.0,87.84086262296854,,525.0,,84000001.0,USA,1444.428468434293,12.883435582822086,2020-04-15,70823.0,2.73972602739726
Alaska,US,2020-04-15 22:56:51,61.3707,-152.4044,293,9,106.0,178.0,2.0,40.052218250415216,,34.0,,84000002.0,USA,1449.4378075078337,11.604095563139932,2020-04-15,8664.0,3.0716723549488054
American Samoa,US,,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-15,3.0,
Arizona,US,2020-04-15 22:56:51,33.7298,-111.4312,3964,142,385.0,3437.0,4.0,54.460147303432734,,590.0,,84000004.0,USA,622.4998169320226,14.883955600403633,2020-04-15,57662.0,3.5822401614530777
Arkansas,US,2020-04-15 22:56:51,34.9697,-92.3731,1569,33,489.0,1047.0,5.0,51.991448086091744,,130.0,,84000005.0,USA,843.3284009784371,8.2855321861058,2020-04-15,21834.0,2.103250478011472
California,US,2020-04-15 22:56:51,36.1162,-119.6816,26353,873,,,6.0,66.69581713992655,,5163.0,,84000006.0,USA,552.13878988855,19.34722326313423,2020-04-15,216486.0,3.3089211854437823
Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,,,8.0,138.15531741687758,,1556.0,,84000008.0,USA,698.4525517252819,19.557566616390147,2020-04-15,39580.0,4.122674710910005
Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,,,9.0,413.8516758959377,,1908.0,,84000009.0,USA,1406.4225404574722,12.931209759403592,2020-04-15,50143.0,5.882751609623856
Delaware,US,2020-04-15 22:56:51,39.3185,-75.5071,2014,68,354.0,1592.0,10.0,206.82629466688027,20276.0,208.0,,84000010.0,USA,2.08222936974462e-07,10.327706057596822,2020-04-15,13102.0,3.3763654419066533
Diamond Princess,US,2020-04-15 22:56:51,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-15,,0.0
District of Columbia,US,2020-04-15 22:56:51,38.8974,-77.0268,2197,72,530.0,1595.0,11.0,311.3004765150216,,313.0,,84000011.0,USA,1633.0168374308714,14.246700045516612,2020-04-15,11525.0,3.277196176604461
Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,,,12.0,104.81085600405666,,3344.0,,84000012.0,USA,1722.374196126901,14.854959797432366,2020-04-15,369927.0,2.647594509350984
Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,,,13.0,141.1547792717687,,2922.0,,84000013.0,USA,632.0891201278025,19.49689731100287,2020-04-15,64090.0,3.683192099819844
Grand Princess,US,2020-04-15 22:56:51,,,103,0,0.0,103.0,99999.0,,,,,84099999.0,USA,,,2020-04-15,,0.0
Guam,US,2020-04-15 22:56:51,13.4443,144.7937,135,5,73.0,57.0,66.0,82.20229070383428,,9.0,,316.0,GUM,595.5099282099994,6.666666666666667,2020-04-15,978.0,3.703703703703704
Hawaii,US,2020-04-15 22:56:51,21.0943,-157.4983,524,9,333.0,182.0,15.0,37.0089951634046,,45.0,,84000015.0,USA,1398.7283388873743,8.587786259541986,2020-04-15,19803.0,1.717557251908397
Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,,,16.0,82.42565323589237,,141.0,,84000016.0,USA,956.1023708830256,9.572301425661914,2020-04-15,15398.0,2.6476578411405294
Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,,,17.0,194.07628942990908,,4283.0,,84000017.0,USA,996.3569986263228,17.415524742812995,2020-04-15,116929.0,3.858821615906965
