Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-21 02:32:54,32.3182,-86.9023,13186,522,,,1.0,268.927238111554,,1493.0,,84000001.0,USA,5062.546079742046,11.43885994483604,2020-05-20,248226.0,3.958744122554224
Alaska,US,2020-05-21 02:32:54,61.3707,-152.4044,402,10,352.0,40.0,2.0,54.95219022753214,,,,84000002.0,USA,5063.940017360518,,2020-05-20,37045.0,2.487562189054726
American Samoa,US,2020-05-21 02:32:54,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,222.8572455563344,,2020-05-20,124.0,
Arizona,US,2020-05-21 02:32:54,33.7298,-111.4312,14906,747,3773.0,10386.0,4.0,204.7888384724945,,1792.0,,84000004.0,USA,2272.8593514488884,12.022004561921374,2020-05-20,228719.0,5.011404803434859
Arkansas,US,2020-05-21 02:32:54,34.9697,-92.3731,5003,107,3852.0,1044.0,5.0,165.7828010036437,,535.0,,84000005.0,USA,3189.67036958,10.693583849690183,2020-05-20,96258.0,2.1387167699380374
California,US,2020-05-21 02:32:54,36.1162,-119.6816,86921,3471,,,6.0,219.97749911464103,,,,84000006.0,USA,3492.8938318656483,,2020-05-20,1380120.0,3.991118065302929
Colorado,US,2020-05-21 02:32:54,39.0598,-105.3111,22797,1299,3478.0,18020.0,8.0,395.8681210598992,,3955.0,,84000008.0,USA,2289.339188321882,17.34877396148616,2020-05-20,131837.0,5.698118173443874
Connecticut,US,2020-05-21 02:32:54,41.5978,-72.7554,39017,3529,6264.0,29224.0,9.0,1094.357901621945,,10946.0,,84000009.0,USA,5349.302875196303,28.05443780916011,2020-05-20,190718.0,9.044775354332726
Delaware,US,2020-05-21 02:32:54,39.3185,-75.5071,8194,425,3965.0,3804.0,10.0,841.4769903179825,62065.0,,,84000010.0,USA,6.373720942651403e-07,,2020-05-20,45412.0,5.186721991701245
Diamond Princess,US,2020-05-21 02:32:54,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-20,,0.0
District of Columbia,US,2020-05-21 02:32:54,38.8974,-77.0268,7551,407,1059.0,6085.0,11.0,1069.9271270664217,,,,84000011.0,USA,5727.106945953873,,2020-05-20,40419.0,5.390014567606939
Florida,US,2020-05-21 02:32:54,27.7663,-81.6868,47471,2096,,,12.0,221.024216843702,,8934.0,,84000012.0,USA,5390.903147757141,18.81991110362116,2020-05-20,1157844.0,4.415327252427798
Georgia,US,2020-05-21 02:32:54,33.0406,-83.6431,39801,1697,,,13.0,374.8649742974354,,7107.0,,84000013.0,USA,3795.082855792785,17.85633526795809,2020-05-20,402940.0,4.263711967036004
Grand Princess,US,2020-05-21 02:32:54,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-05-20,,2.912621359223301
Guam,US,2020-05-21 02:32:54,13.4443,144.7937,154,5,125.0,24.0,66.0,93.77150198807762,,,,316.0,GUM,3027.479921329363,,2020-05-20,4972.0,3.2467532467532467
Hawaii,US,2020-05-21 02:32:54,21.0943,-157.4983,643,17,578.0,48.0,15.0,45.41370971387244,,82.0,,84000015.0,USA,3270.3521222257377,12.752721617418352,2020-05-20,46304.0,2.6438569206842923
Idaho,US,2020-05-21 02:32:54,44.2405,-114.4788,2506,77,1668.0,761.0,16.0,140.22993008088682,,215.0,,84000016.0,USA,2158.119598335819,8.579409417398244,2020-05-20,38567.0,3.0726256983240225
Illinois,US,2020-05-21 02:32:54,40.3495,-88.9861,100418,4525,,,17.0,792.4512191262803,,,,84000017.0,USA,5071.98610207641,,2020-05-20,642713.0,4.506164233503953
Indiana,US,2020-05-21 02:32:54,39.8494,-86.2583,29274,1878,,,18.0,434.8343391681108,262053.0,4389.0,,84000018.0,USA,3.8925204304851044e-07,14.992826398852223,2020-05-20,195738.0,6.415249026439844
Iowa,US,2020-05-21 02:32:54,42.0115,-93.2105,15620,393,8362.0,6865.0,19.0,495.0761789754269,,,,84000019.0,USA,3510.1598379750685,,2020-05-20,110748.0,2.5160051216389245
Kansas,US,2020-05-21 02:32:54,38.5266,-96.7265,8507,202,473.0,7832.0,20.0,292.0042261150017,,760.0,,84000020.0,USA,2444.0551207319227,8.933819207711297,2020-05-20,71203.0,2.374515105207476
Kentucky,US,2020-05-21 02:32:54,37.6681,-84.6701,8167,376,2826.0,4965.0,21.0,182.80209854212697,,2010.0,,84000021.0,USA,3446.671231309901,24.611240357536428,2020-05-20,153986.0,4.60389371862373
Louisiana,US,2020-05-21 02:32:54,31.1695,-91.8678,35316,2608,26249.0,6459.0,22.0,759.6808978844836,,,,84000022.0,USA,6151.487891268144,,2020-05-20,285970.0,7.384754785366406
Maine,US,2020-05-21 02:32:54,44.6939,-69.3819,1819,73,1100.0,646.0,23.0,135.32091664112505,,231.0,,84000023.0,USA,2772.553734083612,12.699285321605275,2020-05-20,37269.0,4.013194062671798
Maryland,US,2020-05-21 02:32:54,39.0639,-76.8021,42323,2123,2993.0,37207.0,24.0,700.0535919863439,,7393.0,,84000024.0,USA,3561.7167961254977,17.468043380667723,2020-05-20,215330.0,5.016185053044444
Massachusetts,US,2020-05-21 02:32:54,42.2302,-71.5301,88970,6066,,,25.0,1290.8227968852534,,8897.0,,84000025.0,USA,7108.49164664854,10.0,2020-05-20,489953.0,6.818028548949084
Michigan,US,2020-05-21 02:32:54,43.3266,-84.5361,53009,5060,28234.0,19715.0,26.0,530.7876141612921,475714.0,,,84000026.0,USA,4.7634005373262084e-07,,2020-05-20,437072.0,9.54554886905997
Minnesota,US,2020-05-21 02:32:54,45.6945,-93.9002,17670,786,12227.0,4657.0,27.0,313.3183158050029,,2308.0,,84000027.0,USA,2967.179418798957,13.06168647425014,2020-05-20,167338.0,4.448217317487266
Mississippi,US,2020-05-21 02:32:54,32.7416,-89.6787,11967,570,7681.0,3716.0,28.0,402.0968036210552,,1901.0,,84000028.0,USA,4054.90450914924,15.885351382969834,2020-05-20,120680.0,4.763098520932565
Missouri,US,2020-05-21 02:32:54,38.4561,-92.2884,11562,645,,,29.0,188.3851020329689,,,,84000029.0,USA,2639.281471000556,,2020-05-20,161984.0,5.578619615983394
Montana,US,2020-05-21 02:32:54,46.9219,-110.4544,478,16,440.0,22.0,30.0,44.723974483007694,,65.0,,84000030.0,USA,2781.307249962106,13.598326359832637,2020-05-20,29726.0,3.3472803347280333
Nebraska,US,2020-05-21 02:32:54,41.1254,-98.2681,11122,138,,,31.0,574.9562656895546,,,,84000031.0,USA,3729.04785340011,,2020-05-20,72135.0,1.240784031648984
Nevada,US,2020-05-21 02:32:54,38.3135,-117.0554,7388,377,336.0,6675.0,32.0,239.85798121913305,,,,84000032.0,USA,2959.947483179423,,2020-05-20,91171.0,5.1028695181375205
New Hampshire,US,2020-05-21 02:32:54,43.4525,-71.5639,3868,190,1275.0,2403.0,33.0,284.4722150515808,,383.0,,84000033.0,USA,4071.232784025429,9.901758014477766,2020-05-20,55357.0,4.912099276111686
New Jersey,US,2020-05-21 02:32:54,40.2989,-74.521,150976,10749,23945.0,116282.0,34.0,1699.7609823703388,,,,84000034.0,USA,5982.117022941414,,2020-05-20,531343.0,7.119674650275541
New Mexico,US,2020-05-21 02:32:54,34.8405,-106.2485,6317,283,1882.0,4152.0,35.0,301.2644331035101,,1139.0,,84000035.0,USA,6783.862680266249,18.03071078043375,2020-05-20,142246.0,4.479974671521291
New York,US,2020-05-21 02:32:54,42.1657,-74.9481,354370,28510,61886.0,263974.0,36.0,1821.6202164734773,,76410.0,,84000036.0,USA,7740.670204288048,21.562208990603043,2020-05-20,1505836.0,8.045263425233513
North Carolina,US,2020-05-21 02:32:54,35.6301,-79.8064,20262,726,11637.0,7899.0,37.0,193.1906723859191,,,,84000037.0,USA,2646.8418826546394,,2020-05-20,277603.0,3.583061889250814
North Dakota,US,2020-05-21 02:32:54,47.5289,-99.784,2168,49,1302.0,744.0,38.0,274.9120150328976,,142.0,,84000038.0,USA,7768.396797110996,6.778042959427208,2020-05-20,59200.0,2.3389021479713605
Northern Mariana Islands,US,2020-05-21 02:32:54,15.0979,145.6739,21,2,13.0,6.0,69.0,38.08211228782823,,,,580.0,MNP,6921.877266792398,,2020-05-20,3817.0,9.523809523809524
Ohio,US,2020-05-21 02:32:54,40.3888,-82.7649,29436,1823,,,39.0,251.8243491800053,330679.0,5198.0,,84000039.0,USA,2.828951758475845e-07,17.65864927299905,2020-05-20,289528.0,6.193096888164153
Oklahoma,US,2020-05-21 02:32:54,35.5653,-96.9289,5532,299,4266.0,967.0,40.0,139.80390556311886,,905.0,,84000040.0,USA,3648.5230748468966,16.35936370209689,2020-05-20,144371.0,5.404916847433117
Oregon,US,2020-05-21 02:32:54,44.572,-122.0709,3801,144,1406.0,2251.0,41.0,90.11941711870608,,723.0,,84000041.0,USA,2421.891170549515,19.021310181531177,2020-05-20,102149.0,3.788476716653512
Pennsylvania,US,2020-05-21 02:32:54,40.5908,-77.2098,67855,4795,,,42.0,530.0348250572625,,,,84000042.0,USA,2731.606783914593,,2020-05-20,400481.0,7.066538943335052
Puerto Rico,US,2020-05-21 02:32:54,18.2208,-66.5901,2866,125,,,72.0,89.73934259199535,,,,630.0,PRI,2816.2685592295315,,2020-05-20,89943.0,4.361479413817166
Rhode Island,US,2020-05-21 02:32:54,41.6809,-71.5118,13356,705,1030.0,11621.0,44.0,1260.7600242032695,,1486.0,,84000044.0,USA,11377.4246928101,11.12608565438754,2020-05-20,120528.0,5.278526504941599
South Carolina,US,2020-05-21 02:32:54,33.8569,-80.945,9175,407,5451.0,3317.0,45.0,178.19983786242545,,1444.0,,84000045.0,USA,2623.237569614471,15.73841961852861,2020-05-20,135063.0,4.435967302452316
South Dakota,US,2020-05-21 02:32:54,44.2998,-99.4388,4177,46,3023.0,1108.0,46.0,472.1593291878565,,333.0,,84000046.0,USA,3435.1088950657822,7.972228872396457,2020-05-20,30389.0,1.101268853243955
Tennessee,US,2020-05-21 02:32:54,35.7478,-86.6923,18706,309,11783.0,6616.0,47.0,273.9423537897848,,1515.0,,84000047.0,USA,5183.83335964203,8.228329350423637,2020-05-20,354013.0,1.6516998075689544
