Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-17 02:32:37,32.3182,-86.9023,11828,485,,,1.0,241.23095498130297,,1387.0,,84000001.0,USA,4450.923226433431,11.881103306493062,2020-05-16,218237.0,4.100439634764965
Alaska,US,2020-05-17 02:32:37,61.3707,-152.4044,389,10,344.0,35.0,2.0,53.17512934952737,,,,84000002.0,USA,4549.412544682828,,2020-05-16,33281.0,2.570694087403599
American Samoa,US,2020-05-17 02:32:37,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,188.7097643823799,,2020-05-16,105.0,
Arizona,US,2020-05-17 02:32:37,33.7298,-111.4312,13666,679,3357.0,9630.0,4.0,187.7528690839333,,1683.0,,84000004.0,USA,2016.6740924259043,12.315234889506804,2020-05-16,195923.0,4.968535050490268
Arkansas,US,2020-05-17 02:32:37,34.9697,-92.3731,4578,98,3472.0,1008.0,5.0,151.69971277127345,,520.0,,84000005.0,USA,2705.410954455624,11.358671909130624,2020-05-16,81644.0,2.140672782874618
California,US,2020-05-17 02:32:37,36.1162,-119.6816,79464,3193,,,6.0,201.10991983417384,,,,84000006.0,USA,2984.205672254887,,2020-05-16,1179126.0,4.018222317304909
Colorado,US,2020-05-17 02:32:37,39.0598,-105.3111,21633,1192,3312.0,17129.0,8.0,375.6553521467211,,3842.0,,84000008.0,USA,2115.742065619956,17.759903850598622,2020-05-16,121840.0,5.510100309712014
Connecticut,US,2020-05-17 02:32:37,41.5978,-72.7554,36703,3339,6264.0,27100.0,9.0,1029.454290776591,,10946.0,,84000009.0,USA,4621.086605370058,29.82317521728469,2020-05-16,164755.0,9.097348990545733
Delaware,US,2020-05-17 02:32:37,39.3185,-75.5071,7547,388,3367.0,3792.0,10.0,775.033786420529,57409.0,,,84000010.0,USA,5.895576340879309e-07,,2020-05-16,39758.0,5.141115675102689
Diamond Princess,US,2020-05-17 02:32:37,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-16,,0.0
District of Columbia,US,2020-05-17 02:32:37,38.8974,-77.0268,7042,375,998.0,5669.0,11.0,997.805168693119,,,,84000011.0,USA,5034.651129509217,,2020-05-16,35532.0,5.325191706901449
Florida,US,2020-05-17 02:32:37,27.7663,-81.6868,44811,1964,,,12.0,208.63929938242563,,8393.0,,84000012.0,USA,4807.159152754315,18.729776171029435,2020-05-16,1032469.0,4.382852424627882
Georgia,US,2020-05-17 02:32:37,33.0406,-83.6431,37212,1598,,,13.0,350.48052620678294,,6735.0,,84000013.0,USA,3023.982373123874,18.09900032247662,2020-05-16,321069.0,4.294313662259486
Grand Princess,US,2020-05-17 02:32:37,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-05-16,,2.912621359223301
Guam,US,2020-05-17 02:32:37,13.4443,144.7937,154,5,126.0,23.0,66.0,93.77150198807762,,,,316.0,GUM,2751.6455680787194,,2020-05-16,4519.0,3.2467532467532467
Hawaii,US,2020-05-17 02:32:37,21.0943,-157.4983,639,17,565.0,57.0,15.0,45.13119830041133,,81.0,,84000015.0,USA,2887.478529132577,12.67605633802817,2020-05-16,40883.0,2.660406885758998
Idaho,US,2020-05-17 02:32:37,44.2405,-114.4788,2419,73,1588.0,758.0,16.0,135.3616124763229,,213.0,,84000016.0,USA,1997.0174559962843,8.805291442744936,2020-05-16,35688.0,3.017775940471269
Illinois,US,2020-05-17 02:32:37,40.3495,-88.9861,92457,4129,,,17.0,729.6267837116702,,,,84000017.0,USA,4432.267469687269,,2020-05-16,561649.0,4.465859805098586
Indiana,US,2020-05-17 02:32:37,39.8494,-86.2583,27280,1745,,,18.0,405.2155760232993,237155.0,4389.0,,84000018.0,USA,3.522686947646831e-07,16.088709677419356,2020-05-16,171358.0,6.396627565982405
