Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-07-06 04:34:10,32.3182,-86.9023,44022,1007,22082.0,20933.0,1.0,897.8245772900676,,2909.0,,84000001.0,USA,13374.87775802871,6.61843332650786,2020-07-05,655795.0,2.2874926173277
Alaska,US,2020-07-06 04:34:10,61.3707,-152.4044,1155,16,544.0,595.0,2.0,157.8850241611931,,,,84000002.0,USA,16777.095052252425,,2020-07-05,122732.0,1.3852813852813852
American Samoa,US,2020-07-06 04:34:10,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,1250.8761524774895,,2020-07-05,696.0,
Arizona,US,2020-07-06 04:34:10,33.7298,-111.4312,98103,1825,11361.0,84917.0,4.0,1347.8062136500157,,5161.0,,84000004.0,USA,8303.139138394858,5.260797325260186,2020-07-05,864800.0,1.860289695524092
Arkansas,US,2020-07-06 04:34:10,34.9697,-92.3731,23814,287,16726.0,6801.0,5.0,789.1168545074498,,1536.0,,84000005.0,USA,11229.788283135684,6.449987402368355,2020-07-05,338893.0,1.2051734273956496
California,US,2020-07-06 04:34:10,36.1162,-119.6816,277971,6306,,,6.0,703.4582691032089,,,,84000006.0,USA,11844.785346549595,,2020-07-05,4680138.0,2.2619013354823854
Colorado,US,2020-07-06 04:34:10,39.0598,-105.3111,34065,1701,4568.0,27796.0,8.0,591.5360593019024,,5550.0,,84000008.0,USA,6090.17326024322,16.300516917293233,2020-07-05,350717.0,4.993394980184941
Connecticut,US,2020-07-06 04:34:10,41.5978,-72.7554,46717,4335,8210.0,34172.0,9.0,1310.3292946682834,,10411.0,,84000009.0,USA,14014.832466502698,22.28524948091701,2020-07-05,499669.0,9.27927735085729
Delaware,US,2020-07-06 04:34:10,39.3185,-75.5071,12128,571,6740.0,4817.0,10.0,1245.4763166434575,175931.0,,,84000010.0,USA,1.80671086628793e-06,,2020-07-05,123941.0,4.70811345646438
Diamond Princess,US,2020-07-06 04:34:10,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-07-05,,0.0
