Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-19 23:41:01,32.3182,-86.9023,4978,157,,,1.0,101.5258449354858,,641.0,,84000001.0,USA,1768.462744114285,13.113747954173489,2020-04-19,86711.0,3.153877059059864
Alaska,US,2020-04-19 23:41:01,61.3707,-152.4044,319,9,153.0,157.0,2.0,43.60634000642476,,37.0,,84000002.0,USA,1655.3770897149138,11.598746081504702,2020-04-19,9895.0,2.8213166144200628
American Samoa,US,,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-19,3.0,
Arizona,US,2020-04-19 23:41:01,33.7298,-111.4312,4933,184,994.0,3755.0,4.0,67.77293305949387,,631.0,,84000004.0,USA,728.0129176611757,12.791404824650314,2020-04-19,65652.0,3.729981755524022
Arkansas,US,2020-04-19 23:41:01,34.9697,-92.3731,1781,39,721.0,1021.0,5.0,59.01642386317998,,291.0,,84000005.0,USA,935.0617046481168,16.339135317237506,2020-04-19,24209.0,2.18978102189781
California,US,2020-04-19 23:41:01,36.1162,-119.6816,31304,1161,,,6.0,79.22611694107923,,4731.0,,84000006.0,USA,716.4240924572199,15.05201870764532,2020-04-19,280900.0,3.705596728852543
Colorado,US,2020-04-19 23:41:01,39.0598,-105.3111,9730,420,,,8.0,168.9606885955529,,1797.0,,84000008.0,USA,787.1443790363296,18.468653648509765,2020-04-19,44606.0,4.316546762589928
Connecticut,US,2020-04-19 23:41:01,41.5978,-72.7554,17962,1127,,,9.0,503.8023586880944,,1938.0,,84000009.0,USA,1632.77177966318,10.789444382585458,2020-04-19,58213.0,6.27435697583788
Delaware,US,2020-04-19 23:41:01,39.3185,-75.5071,2538,91,466.0,1981.0,10.0,260.6381012237051,23098.0,249.0,,84000010.0,USA,2.3720326485678255e-07,9.810874704491724,2020-04-19,14794.0,3.5855003940110324
Diamond Princess,US,2020-04-19 23:41:01,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-19,,0.0
District of Columbia,US,2020-04-19 23:41:01,38.8974,-77.0268,2793,96,622.0,2075.0,11.0,395.7497637261973,,313.0,,84000011.0,USA,1941.0583649427767,11.206587898317222,2020-04-19,13699.0,3.4371643394199785
Florida,US,2020-04-19 23:41:01,27.7663,-81.6868,26314,774,,,12.0,122.51756318647536,,3930.0,,84000012.0,USA,1953.213227259464,14.935015581059512,2020-04-19,419506.0,2.9414000152010336
Georgia,US,2020-04-19 23:41:01,33.0406,-83.6431,18301,687,,,13.0,172.36762630630804,,3464.0,,84000013.0,USA,788.3410772222755,18.927927435659253,2020-04-19,79933.0,3.7538932298781487
Grand Princess,US,2020-04-19 23:41:01,,,103,0,0.0,103.0,99999.0,,,,,84099999.0,USA,,,2020-04-19,,0.0
Guam,US,2020-04-19 23:41:01,13.4443,144.7937,136,5,112.0,19.0,66.0,82.81119656089972,,6.0,,316.0,GUM,657.0094197736088,4.411764705882353,2020-04-19,1079.0,3.676470588235294
Hawaii,US,2020-04-19 23:41:01,21.0943,-157.4983,580,10,410.0,160.0,15.0,40.96415495186005,,51.0,,84000015.0,USA,1657.7364093160973,8.793103448275861,2020-04-19,23470.0,1.7241379310344829
Idaho,US,2020-04-19 23:41:01,44.2405,-114.4788,1668,44,520.0,1104.0,16.0,93.3373995909494,,151.0,,84000016.0,USA,1047.440634785411,9.052757793764988,2020-04-19,16869.0,2.6378896882494005
Illinois,US,2020-04-19 23:41:01,40.3495,-88.9861,30357,1290,,,17.0,239.56304307013176,,4314.0,,84000017.0,USA,1221.2187937049605,14.210890404190136,2020-04-19,143318.0,4.249431762031821
Indiana,US,2020-04-19 23:41:01,39.8494,-86.2583,11211,702,,,18.0,166.5275594867012,79500.0,,,84000018.0,USA,1.1808885005077821e-07,,2020-04-19,61142.0,6.2617072518062615
Iowa,US,2020-04-19 23:41:01,42.0115,-93.2105,2902,75,1171.0,1656.0,19.0,91.97894183013372,,198.0,,84000019.0,USA,936.7679711589938,6.8228807718814615,2020-04-19,24550.0,2.584424534803584
Kansas,US,2020-04-19 23:41:01,38.5266,-96.7265,1905,93,,,20.0,65.38944995287154,,390.0,,84000020.0,USA,743.4935090925196,20.47244094488189,2020-04-19,18130.0,4.881889763779528
