Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-13 03:32:30,32.3182,-86.9023,10566,435,,,1.0,215.49258288235097,,1287.0,,84000001.0,USA,3925.101745090181,12.299311926605505,2020-05-12,192455.0,4.116978989210676
Alaska,US,2020-05-13 03:32:30,61.3707,-152.4044,384,10,334.0,40.0,2.0,52.49164439644861,,,,84000002.0,USA,5012.3044956997,,2020-05-12,29961.0,2.6041666666666665
American Samoa,US,2020-05-13 03:32:30,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,188.7097643823799,,2020-05-12,105.0,
Arizona,US,2020-05-13 03:32:30,33.7298,-111.4312,11736,562,2909.0,8265.0,4.0,161.23720705173727,,1564.0,,84000004.0,USA,1687.6875416368025,13.32651670074983,2020-05-12,163441.0,4.788684389911384
Arkansas,US,2020-05-13 03:32:30,34.9697,-92.3731,4164,95,3220.0,849.0,5.0,137.98112799903507,,485.0,,84000005.0,USA,2720.8677236660724,11.64745437079731,2020-05-12,70444.0,2.281460134486071
California,US,2020-05-13 03:32:30,36.1162,-119.6816,71640,2867,,,6.0,181.3059214613159,,,,84000006.0,USA,2635.5684030705493,,2020-05-12,1033370.0,3.990898685055417
Colorado,US,2020-05-13 03:32:30,39.0598,-105.3111,20157,1010,3114.0,16033.0,8.0,350.0247276485673,,3663.0,,84000008.0,USA,1917.4269558568456,18.17234707545765,2020-05-12,108657.0,5.0106662697822095
Connecticut,US,2020-05-13 03:32:30,41.5978,-72.7554,34333,3041,5413.0,25879.0,9.0,962.9799788909,,9389.0,,84000009.0,USA,3882.548585850172,27.346867445315,2020-05-12,138424.0,8.85736754725774
Delaware,US,2020-05-13 03:32:30,39.3185,-75.5071,6741,339,2802.0,3600.0,10.0,692.262190838848,49873.0,,,84000010.0,USA,5.121672191619325e-07,,2020-05-12,33291.0,5.0289274588340005
Diamond Princess,US,2020-05-13 03:32:30,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-12,,0.0
