Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-07 02:32:32,32.3182,-86.9023,8769,343,,,1.0,178.842935765222,,1158.0,,84000001.0,USA,3267.284428386855,13.324128408698654,2020-05-06,160201.0,3.911506443152013
Alaska,US,2020-05-07 02:32:32,61.3707,-152.4044,373,10,284.0,79.0,2.0,50.98797749967535,,,,84000002.0,USA,3957.346645498361,,2020-05-06,23655.0,2.680965147453083
American Samoa,US,2020-05-07 02:32:32,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,149.17057565464316,,2020-05-06,83.0,
Arizona,US,2020-05-07 02:32:32,33.7298,-111.4312,9707,426,1693.0,7588.0,4.0,133.36141520545448,,1430.0,,84000004.0,USA,1260.3457449987409,14.73163696301638,2020-05-06,122269.0,4.38858555681467
Arkansas,US,2020-05-07 02:32:32,34.9697,-92.3731,3611,87,2109.0,1415.0,5.0,119.65654495785677,,453.0,,84000005.0,USA,2278.9642595461537,12.54500138465799,2020-05-06,59003.0,2.409304901689283
California,US,2020-05-07 02:32:32,36.1162,-119.6816,61076,2443,,,6.0,154.57242180476658,,,,84000006.0,USA,2063.4136064977547,,2020-05-06,809036.0,3.985264019647974
Colorado,US,2020-05-07 02:32:32,39.0598,-105.3111,17832,919,2801.0,14112.0,8.0,309.6512845874512,,2919.0,,84000008.0,USA,1517.18435035707,16.369448183041722,2020-05-06,85976.0,5.1536563481381785
Connecticut,US,2020-05-07 02:32:32,41.5978,-72.7554,30995,2718,4346.0,23931.0,9.0,869.3549775936692,,7758.0,,84000009.0,USA,3125.891407900682,25.02984352314889,2020-05-06,111447.0,8.769156315534763
Delaware,US,2020-05-07 02:32:32,39.3185,-75.5071,5778,272,2008.0,3498.0,10.0,593.367592147584,42107.0,,,84000010.0,USA,4.3241483562752373e-07,,2020-05-06,26468.0,4.707511249567324
Diamond Princess,US,2020-05-07 02:32:32,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-05-06,,0.0
District of Columbia,US,2020-05-07 02:32:32,38.8974,-77.0268,5461,277,808.0,4376.0,11.0,773.7878480876345,,,,84000011.0,USA,3540.068777993309,,2020-05-06,24984.0,5.072331074894708
Florida,US,2020-05-07 02:32:32,27.7663,-81.6868,38002,1539,,,12.0,176.9367042719631,,6776.0,,84000012.0,USA,3406.0711330993577,17.830640492605653,2020-05-06,731547.0,4.049786853323509
Georgia,US,2020-05-07 02:32:32,33.0406,-83.6431,30743,1327,,,13.0,289.55237066470835,,5765.0,,84000013.0,USA,2013.3059247235017,18.75223628142992,2020-05-06,204137.0,4.316429756367303
Grand Princess,US,2020-05-07 02:32:32,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-05-06,,2.912621359223301
Guam,US,2020-05-07 02:32:32,13.4443,144.7937,149,5,123.0,21.0,66.0,90.72697270275044,,,,316.0,GUM,2208.501543576348,,2020-05-06,3627.0,3.355704697986577
Hawaii,US,2020-05-07 02:32:32,21.0943,-157.4983,626,17,551.0,58.0,15.0,44.21303620666275,,73.0,,84000015.0,USA,2486.1808211127955,11.661341853035143,2020-05-06,35199.0,2.7156549520766773
Idaho,US,2020-05-07 02:32:32,44.2405,-114.4788,2158,66,1379.0,713.0,16.0,120.75665966263118,,203.0,,84000016.0,USA,1896.619490753476,9.406858202038926,2020-05-06,30545.0,3.0583873957367933
