Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-25 06:32:46,32.3182,-86.9023,6092,209,,,1.0,124.24577086118512,,769.0,,84000001.0,USA,2113.80969716623,12.761367407899105,2020-04-24,103644.0,3.430728824688116
Alaska,US,2020-04-25 06:32:46,61.3707,-152.4044,339,9,208.0,122.0,2.0,46.34027981873979,,36.0,,84000002.0,USA,2054.5412873965493,10.619469026548671,2020-04-24,12281.0,2.6548672566371683
American Samoa,US,2020-04-25 06:32:46,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-24,3.0,
Arizona,US,2020-04-25 06:32:46,33.7298,-111.4312,6045,266,1313.0,4466.0,4.0,83.05035076923585,,984.0,,84000004.0,USA,834.130520529923,16.277915632754343,2020-04-24,76906.0,4.400330851943755
Arkansas,US,2020-04-25 06:32:46,34.9697,-92.3731,2810,47,929.0,1834.0,5.0,93.114065724613,,291.0,,84000005.0,USA,1374.1842012462596,10.355871886120996,2020-04-24,35578.0,1.6725978647686832
California,US,2020-04-25 06:32:46,36.1162,-119.6816,41463,1587,,,6.0,104.93714818323434,,4880.0,,84000006.0,USA,1260.3682557560046,11.800265989602226,2020-04-24,494173.0,3.8250970745001567
Colorado,US,2020-04-25 06:32:46,39.0598,-105.3111,12256,674,,,8.0,212.8244809277592,,2366.0,,84000008.0,USA,1002.132944919834,19.304830287206265,2020-04-24,56789.0,5.499347258485639
Connecticut,US,2020-04-25 06:32:46,41.5978,-72.7554,23936,1767,,,9.0,671.3625018126171,,1877.0,,84000009.0,USA,2076.6350647227,7.841744652406417,2020-04-24,74038.0,7.382185828877005
Delaware,US,2020-04-25 06:32:46,39.3185,-75.5071,3442,149,703.0,2590.0,10.0,353.47373696296023,28523.0,277.0,,84000010.0,USA,2.929149157290678e-07,8.047646717024985,2020-04-24,17379.0,4.328878558977339
Diamond Princess,US,2020-04-25 06:32:46,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-24,,0.0
District of Columbia,US,2020-04-25 06:32:46,38.8974,-77.0268,3528,153,651.0,2724.0,11.0,499.894438390986,,402.0,,84000011.0,USA,2342.617559500616,11.394557823129253,2020-04-24,16533.0,4.336734693877551
Florida,US,2020-04-25 06:32:46,27.7663,-81.6868,30533,1046,,,12.0,142.1611597162215,,5009.0,,84000012.0,USA,2412.391026112294,16.40520093014116,2020-04-24,518127.0,3.4258015917204334
Georgia,US,2020-04-25 06:32:46,33.0406,-83.6431,22491,899,,,13.0,211.8310629613231,,4322.0,,84000013.0,USA,1060.418508287429,19.216575519096526,2020-04-24,107520.0,3.9971544173224847
Grand Princess,US,2020-04-25 06:32:46,,,103,3,0.0,100.0,99999.0,,,,,84099999.0,USA,,,2020-04-24,,2.912621359223301
Guam,US,2020-04-25 06:32:46,13.4443,144.7937,141,5,126.0,10.0,66.0,85.85572584622692,,2.0,,316.0,GUM,836.6366476079133,1.4184397163120568,2020-04-24,1374.0,3.5460992907801416
Hawaii,US,2020-04-25 06:32:46,21.0943,-157.4983,601,13,463.0,125.0,15.0,42.44733987253085,,67.0,,84000015.0,USA,1980.5253053780727,11.148086522462563,2020-04-24,28040.0,2.1630615640599
Idaho,US,2020-04-25 06:32:46,44.2405,-114.4788,1870,54,867.0,949.0,16.0,104.64084966131618,,168.0,,84000016.0,USA,1202.1754775078748,8.983957219251337,2020-04-24,19361.0,2.8877005347593583
Illinois,US,2020-04-25 06:32:46,40.3495,-88.9861,39658,1795,,,17.0,312.96212280776376,,4828.0,,84000017.0,USA,1615.8623640286569,12.174088456301376,2020-04-24,189632.0,4.526199001462504
Indiana,US,2020-04-25 06:32:46,39.8494,-86.2583,13681,916,,,18.0,203.2167996911568,100093.0,,,84000018.0,USA,1.4867757569978042e-07,,2020-04-24,75553.0,6.695417001681164
Iowa,US,2020-04-25 06:32:46,42.0115,-93.2105,4445,107,1604.0,2734.0,19.0,140.8843543883337,,278.0,,84000019.0,USA,1220.011500687027,6.25421822272216,2020-04-24,31973.0,2.4071991001124857
Kansas,US,2020-04-25 06:32:46,38.5266,-96.7265,2959,118,,,20.0,101.56817974306924,,457.0,,84000020.0,USA,967.32073317564,15.44440689422102,2020-04-24,23588.0,3.98783372761068
Kentucky,US,2020-04-25 06:32:46,37.6681,-84.6701,3779,200,1341.0,2238.0,21.0,84.58542064291635,,1143.0,,84000021.0,USA,1313.4098851314068,30.246096851018788,2020-04-24,44962.0,5.292405398253506
Louisiana,US,2020-04-25 06:32:46,31.1695,-91.8678,26140,1660,14927.0,9553.0,22.0,562.2963719192547,,1697.0,,84000022.0,USA,3126.118871520595,6.491966335118592,2020-04-24,143716.0,6.350420811017598
Maine,US,2020-04-25 06:32:46,44.6939,-69.3819,965,47,499.0,419.0,23.0,71.7892713351763,,152.0,,84000023.0,USA,1511.8321371441032,15.751295336787564,2020-04-24,17749.0,4.870466321243524
Maryland,US,2020-04-25 06:32:46,39.0639,-76.8021,16616,798,1108.0,14710.0,24.0,274.8408781146207,,3618.0,,84000024.0,USA,1425.3950012913624,21.774193548387096,2020-04-24,84716.0,4.80259990370727
Massachusetts,US,2020-04-25 06:32:46,42.2302,-71.5301,50969,2556,,,25.0,739.4846255416936,,4752.0,,84000025.0,USA,3135.4916800849446,9.323314171359062,2020-04-24,215213.0,5.014812925503738
Michigan,US,2020-04-25 06:32:46,43.3266,-84.5361,36641,3085,3237.0,30319.0,26.0,366.8922064269069,169942.0,3022.0,,84000026.0,USA,1.701656487121023e-07,8.247591495865288,2020-04-24,136296.0,8.419530034660626
Minnesota,US,2020-04-25 06:32:46,45.6945,-93.9002,3185,221,1594.0,1370.0,27.0,56.475316119917046,,756.0,,84000027.0,USA,1087.386782348377,23.736263736263737,2020-04-24,53787.0,6.938775510204081
Mississippi,US,2020-04-25 06:32:46,32.7416,-89.6787,5434,209,,,28.0,182.5849445037866,,970.0,,84000028.0,USA,1922.833815624864,17.85057048214943,2020-04-24,55670.0,3.8461538461538463
Missouri,US,2020-04-25 06:32:46,38.4561,-92.2884,6867,271,,,29.0,111.88725961428794,,877.0,,84000029.0,USA,1143.7409889245691,12.919858573954036,2020-04-24,67017.0,3.946410368428717
Montana,US,2020-04-25 06:32:46,46.9219,-110.4544,444,14,325.0,105.0,30.0,41.54277127710338,,59.0,,84000030.0,USA,1400.3674420054804,13.288288288288287,2020-04-24,12127.0,3.1531531531531534
Nebraska,US,2020-04-25 06:32:46,41.1254,-98.2681,2424,50,,,31.0,125.30965546048196,,,,84000031.0,USA,1309.471359862372,,2020-04-24,19973.0,2.062706270627063
Nevada,US,2020-04-25 06:32:46,38.3135,-117.0554,4398,197,,,32.0,142.78497582589972,,,,84000032.0,USA,1199.7227431193785,,2020-04-24,36192.0,4.47930877671669
New Hampshire,US,2020-04-25 06:32:46,43.4525,-71.5639,1720,53,578.0,1089.0,33.0,126.49746894744546,,224.0,,84000033.0,USA,1330.0620499503202,13.023255813953488,2020-04-24,18085.0,3.081395348837209
New Jersey,US,2020-04-25 06:32:46,40.2989,-74.521,102196,5683,,,34.0,1150.5720998987863,,6847.0,,84000034.0,USA,2318.8200207381287,6.699870836431955,2020-04-24,205962.0,5.56088300911973
New Mexico,US,2020-04-25 06:32:46,34.8405,-106.2485,2521,84,614.0,1823.0,35.0,120.22916508690028,,412.0,,84000035.0,USA,3088.9943407416827,16.342721142403807,2020-04-24,51510.0,3.332011106703689
New York,US,2020-04-25 06:32:46,42.1657,-74.9481,271590,21327,23887.0,226376.0,36.0,1396.0940107572078,,57103.0,,84000036.0,USA,4333.402032201482,21.025442762988327,2020-04-24,730656.0,7.852645531867889
