Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-28 02:32:46,32.3182,-86.9023,6621,228,,,1.0,135.0346764399059,,872.0,,84000001.0,USA,2259.5109097454,13.335372381098027,2020-04-27,110788.0,3.443588581785229
Alaska,US,2020-04-28 02:32:46,61.3707,-152.4044,345,9,218.0,118.0,2.0,47.1604617624343,,10.0,,84000002.0,USA,2719.5361263674217,2.898550724637681,2020-04-27,16256.0,2.608695652173913
American Samoa,US,2020-04-28 02:32:46,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-27,3.0,
Arizona,US,2020-04-28 02:32:46,33.7298,-111.4312,6725,275,1418.0,5032.0,4.0,92.39265656296296,,1051.0,,84000004.0,USA,914.2133153411514,15.628252788104088,2020-04-27,81952.0,4.089219330855019
Arkansas,US,2020-04-28 02:32:46,34.9697,-92.3731,3069,51,987.0,2031.0,5.0,101.69646537681042,,109.0,,84000005.0,USA,1562.633375395467,3.551645487129358,2020-04-27,40457.0,1.66177908113392
California,US,2020-04-28 02:32:46,36.1162,-119.6816,45310,1734,,,6.0,114.67084501927415,,4878.0,,84000006.0,USA,1411.4472786851463,10.848196415069165,2020-04-27,553409.0,3.822640093579642
Colorado,US,2020-04-28 02:32:46,39.0598,-105.3111,13879,706,2150.0,11023.0,8.0,241.00774892268024,,2438.0,,84000008.0,USA,1116.5711661916496,17.566107068232583,2020-04-27,63274.0,5.086821817133799
Connecticut,US,2020-04-28 02:32:46,41.5978,-72.7554,25997,2012,,,9.0,729.1699097435915,,1758.0,,84000009.0,USA,2238.557513041727,6.762318729084125,2020-04-27,79811.0,7.7393545409085664
Delaware,US,2020-04-28 02:32:46,39.3185,-75.5071,4162,183,996.0,2983.0,10.0,427.4136238349333,30939.0,325.0,,84000010.0,USA,3.177258555461077e-07,7.808745795290726,2020-04-27,19616.0,4.396924555502163
Diamond Princess,US,2020-04-28 02:32:46,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-27,,0.0
