Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-04-30 02:32:31,32.3182,-86.9023,6979,256,,,1.0,142.33605299412525,,945.0,,84000001.0,USA,2672.6709271626505,13.671875,2020-04-29,131046.0,3.668147299039977
Alaska,US,2020-04-30 02:32:31,61.3707,-152.4044,355,9,240.0,106.0,2.0,48.52743166859182,,,,84000002.0,USA,3198.499704725562,,2020-04-29,19119.0,2.535211267605634
American Samoa,US,2020-04-30 02:32:31,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-29,3.0,
Arizona,US,2020-04-30 02:32:31,33.7298,-111.4312,7209,308,1475.0,5426.0,4.0,99.04218009849812,,1131.0,,84000004.0,USA,945.4001302702112,15.688722430295464,2020-04-29,89547.0,4.2724372312387295
Arkansas,US,2020-04-30 02:32:31,34.9697,-92.3731,3193,57,1249.0,1887.0,5.0,105.80541347284316,,389.0,,84000005.0,USA,1755.4471235719056,12.182900093955528,2020-04-29,45449.0,1.7851550266207328
California,US,2020-04-30 02:32:31,36.1162,-119.6816,49222,1912,,,6.0,124.5715787744972,,,,84000006.0,USA,1538.2816329674445,,2020-04-29,603139.0,3.8723309156660775
Colorado,US,2020-04-30 02:32:31,39.0598,-105.3111,14758,766,2275.0,11717.0,8.0,256.2715151380442,,2610.0,,84000008.0,USA,1225.538940494419,17.685323214527713,2020-04-29,69449.0,5.190405203957176
Connecticut,US,2020-04-30 02:32:31,41.5978,-72.7554,26767,2169,,,9.0,750.7670490482253,,,,84000009.0,USA,2659.4773436191813,,2020-04-29,94818.0,8.103261478686441
Delaware,US,2020-04-30 02:32:31,39.3185,-75.5071,4655,206,1173.0,3276.0,10.0,478.0419074847704,32612.0,,,84000010.0,USA,3.349066098151093e-07,,2020-04-29,21538.0,4.425349087003222
Diamond Princess,US,2020-04-30 02:32:31,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-29,,0.0
District of Columbia,US,2020-04-30 02:32:31,38.8974,-77.0268,4106,205,660.0,3241.0,11.0,581.7932437736363,,,,84000011.0,USA,2724.62306003976,,2020-04-29,19229.0,4.992693619094009
