Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-01 02:32:32,32.3182,-86.9023,7187,272,0.0,6915.0,1.0,146.57819356193986,,978.0,,84000001.0,USA,2755.902540899436,13.797968397291196,2020-04-30,135127.0,3.784611103381105
Alaska,US,2020-05-01 02:32:32,61.3707,-152.4044,355,9,252.0,94.0,2.0,48.52743166859182,,,,84000002.0,USA,3198.499704725562,,2020-04-30,19119.0,2.535211267605634
American Samoa,US,2020-05-01 02:32:32,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,,,,16.0,ASM,5.3917075537822825,,2020-04-30,3.0,
Arizona,US,2020-05-01 02:32:32,33.7298,-111.4312,7655,320,1499.0,5836.0,4.0,105.16963360438383,,1169.0,,84000004.0,USA,986.2452407477856,15.27106466361855,2020-04-30,93389.0,4.18027433050294
Arkansas,US,2020-05-01 02:32:32,34.9697,-92.3731,3281,61,1305.0,1915.0,5.0,108.72144115389868,,402.0,,84000005.0,USA,1868.6170518886047,12.252362084730263,2020-04-30,48379.0,1.859189271563548
California,US,2020-05-01 02:32:32,36.1162,-119.6816,50710,2001,0.0,48714.0,6.0,128.34003290576692,,,,84000006.0,USA,1594.8967344425791,,2020-04-30,625337.0,3.936107276671268
Colorado,US,2020-05-01 02:32:32,39.0598,-105.3111,15284,777,2415.0,12092.0,8.0,265.40546397681715,,2621.0,,84000008.0,USA,1253.949971527206,17.14865218529181,2020-04-30,71059.0,5.083747710023554
Connecticut,US,2020-05-01 02:32:32,41.5978,-72.7554,27700,2257,0.0,25443.0,9.0,776.9360503095543,,,,84000009.0,USA,2724.4090026973986,,2020-04-30,97133.0,8.148014440433213
Delaware,US,2020-05-01 02:32:32,39.3185,-75.5071,4734,212,1275.0,3247.0,10.0,486.154756183223,33781.0,,,84000010.0,USA,3.469115720030726e-07,,2020-04-30,21820.0,4.478242501056189
Diamond Princess,US,2020-05-01 02:32:32,,,49,0,0.0,49.0,88888.0,,,,,84088888.0,USA,,,2020-04-30,,0.0
District of Columbia,US,2020-05-01 02:32:32,38.8974,-77.0268,4323,224,660.0,3439.0,11.0,612.5407191508596,,,,84000011.0,USA,2845.062479720127,,2020-04-30,20079.0,5.181586860976174
